Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24
4.763000965118408,-0.4035432040691376,-0.5661155581474304,-0.4052424132823944,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-0.7523249983787537,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,1.1087535619735718,-0.13256676495075226,-0.08395294100046158,-0.13597235083580017,-0.2980404794216156,0.8416792154312134,1,0,7
-0.6592468619346619,-0.4410812556743622,-0.5661155581474304,-0.44292351603507996,0.2418573498725891,-0.4622288644313812,0.24182642996311188,-0.1256636381149292,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.13973963260650635,-0.36151453852653503,-0.14012685418128967,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.5504434108734131,-0.3403056561946869,0,0,1
0.4307275116443634,-0.4410812556743622,-0.5661155581474304,-0.44292351603507996,0.01519883144646883,-0.4622288644313812,0.015260542742908001,-0.4215632379055023,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.135023832321167,-0.36151453852653503,0.13501796126365662,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.5753026008605957,-0.3403056561946869,0,0,5
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,0.48016366362571716,-0.4622288644313812,0.3648180067539215,0.14346052706241608,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.3601968586444855,-0.36151453852653503,0.3601628839969635,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.22313012182712555,-0.3403056561946869,0,0,4
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.25339236855506897,-0.4622288644313812,-0.2537297308444977,-1.0508378744125366,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.27444562315940857,-0.36151453852653503,0.27440622448921204,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.8187528848648071,-0.3403056561946869,0,0,7
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,0.08924929052591324,-0.4622288644313812,0.08930974453687668,-0.6570930480957031,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.9222850203514099,-0.3403056561946869,0,0,3
-0.6592468619346619,-0.503288745880127,-0.5661155581474304,-0.5038707852363586,0.022796355187892914,-0.4622288644313812,0.022860916331410408,-0.46590566635131836,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.7282716035842896,0.827364444732666,0.7537314891815186,-0.08682303130626678,1.5014456510543823,-0.13256676495075226,-0.08395294100046158,0.25439655780792236,0.4389752745628357,1.3851689100265503,2,0,7
4.763000965118408,-0.7863553762435913,-0.5661155581474304,-0.7877334356307983,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.0863291025161743,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.2638798654079437,-0.36151453852653503,0.2638397812843323,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.8678602576255798,-0.3403056561946869,0,0,0
-0.08365405350923538,0.852668285369873,1.0848214626312256,0.8526574969291687,1.2471226453781128,1.1530739068984985,1.2471224069595337,1.1947270631790161,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,1.2286123037338257,1.2890645265579224,1.2286120653152466,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,1.1108020544052124,1.110771894454956,-0.3403056561946869,0,0,1
0.9620829224586487,0.15100307762622833,0.34786731004714966,0.21761682629585266,0.5273082256317139,1.1530739068984985,0.6095806360244751,0.4261462688446045,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,1.1087535619735718,-0.13256676495075226,-0.08395294100046158,0.8409793376922607,0.29069066047668457,0.8416792154312134,1,0,5
0.19655953347682953,1.1395686864852905,1.0848214626312256,1.1395920515060425,0.8464319705963135,0.6185974478721619,0.825163722038269,0.8416208624839783,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,1.110771656036377,1.2890645265579224,1.1107710599899292,-0.08682303130626678,1.1087535619735718,-0.13256676495075226,-0.08395294100046158,0.8409793376922607,0.8143916130065918,0.8416792154312134,1,0,7
-0.6592468619346619,0.3704031705856323,0.34786731004714966,0.3701893985271454,0.06842454522848129,-0.4622288644313812,0.06850600987672806,0.23803769052028656,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.272330105304718,-0.36151453852653503,0.27229058742523193,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.13597235083580017,-0.012878316454589367,-0.3403056561946869,0,0,7
0.9620829224586487,0.6814687252044678,1.0848214626312256,0.6815232038497925,0.7217630743980408,1.1530739068984985,0.8078957796096802,0.6607365012168884,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.6887050867080688,0.827364444732666,0.7226980328559875,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.9670739769935608,0.5562959909439087,-0.3403056561946869,0,0,7
0.4307275116443634,-0.2536146938800812,-0.5661155581474304,-0.2542799711227417,0.15097209811210632,-0.4622288644313812,0.15099582076072693,-0.09063923358917236,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.5473601222038269,-0.3403056561946869,0,0,6
0.19655953347682953,-0.8193464279174805,-0.5661155581474304,-0.8214057683944702,0.7411273121833801,0.6185974478721619,0.7175583839416504,0.5870476365089417,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.22474807500839233,-0.36151453852653503,-0.22521889209747314,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.25439655780792236,0.318374365568161,-0.3403056561946869,0,0,7
-1.5010815858840942,-0.057273704558610916,-0.5661155581474304,-0.057605039328336716,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-0.4837186336517334,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.6105146408081055,-0.36151453852653503,0.610518753528595,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,0.011547301895916462,-0.3403056561946869,0,0,7
0.9620829224586487,-0.7228040099143982,-0.5661155581474304,-0.7229224443435669,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.0166230201721191,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.3186264038085938,-0.3403056561946869,0,0,7
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.25339236855506897,-0.4622288644313812,-0.2537297308444977,-1.0508378744125366,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.08366095274686813,-0.36151453852653503,-0.08399514853954315,-0.08682303130626678,1.5014456510543823,-0.13256676495075226,-0.08395294100046158,0.0842130035161972,-0.012878316454589367,1.3851689100265503,2,0,1
-1.5010815858840942,1.4766830205917358,1.0848214626312256,1.476638674736023,0.43072736263275146,0.6185974478721619,0.4457152187824249,0.7276204228401184,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.19626159965991974,-0.36151453852653503,-0.1967039406299591,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.5244400501251221,0.516909658908844,-0.3403056561946869,0,0,5
0.9620829224586487,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.8194044828414917,-0.3403056561946869,0,0,7
-0.6592468619346619,-0.013260157778859138,-0.5661155581474304,-0.013396726921200752,-0.29678672552108765,-0.4622288644313812,-0.29716309905052185,-0.3853139579296112,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.2829202115535736,-0.36151453852653503,0.2828814685344696,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.4453347325325012,-0.3403056561946869,0,0,2
-1.1107414960861206,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.8194044828414917,-0.3403056561946869,0,0,7
-0.6592468619346619,-0.4308836758136749,-0.5661155581474304,-0.4329296350479126,-0.21518643200397491,-0.4622288644313812,-0.21525876224040985,-0.6861783862113953,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.2533389925956726,-0.36151453852653503,0.2532462775707245,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.6005226373672485,-0.3403056561946869,0,0,0
0.19655953347682953,1.5204637050628662,1.0848214626312256,1.520460844039917,1.1681804656982422,1.1530739068984985,1.168179988861084,1.2163342237472534,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,1.3063149452209473,1.2890645265579224,1.3063145875930786,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,1.1108020544052124,1.1788415908813477,-0.3403056561946869,0,0,2
0.9620829224586487,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.8194044828414917,-0.3403056561946869,0,0,7
-1.5010815858840942,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.052249617874622345,-0.36151453852653503,0.05228313058614731,-0.08682303130626678,1.5014456510543823,-0.13256676495075226,-0.08395294100046158,0.0842130035161972,-0.006450379732996225,1.3851689100265503,2,0,2
4.763000965118408,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.5515061020851135,-0.36151453852653503,0.5515052080154419,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.21936725080013275,-0.3403056561946869,0,0,7
0.19655953347682953,-0.32325559854507446,-0.5661155581474304,-0.32439151406288147,-0.15849022567272186,-0.4622288644313812,-0.15852214395999908,-0.5289475917816162,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.8339217305183411,-0.3403056561946869,0,0,7
-0.6592468619346619,-0.35865136981010437,-0.5661155581474304,-0.36003249883651733,-0.1209850013256073,-0.4622288644313812,-0.12099049240350723,-0.5107311606407166,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.07317809760570526,-0.36151453852653503,-0.07329104840755463,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.7670782208442688,-0.3403056561946869,0,0,0
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.29678672552108765,-0.4622288644313812,-0.29716309905052185,-1.0743482112884521,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.3959252834320068,-0.3403056561946869,0,0,7
0.9620829224586487,0.430734246969223,0.34786731004714966,0.43069589138031006,-0.22152554988861084,-0.4622288644313812,-0.2216024100780487,0.12846828997135162,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.0313384011387825,-0.36151453852653503,-0.031402379274368286,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.13597235083580017,-0.11505842953920364,-0.3403056561946869,0,0,4
-1.1107414960861206,0.7920567989349365,1.0848214626312256,0.7920602560043335,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,0.395839661359787,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,1.5014456510543823,-0.13256676495075226,-0.08395294100046158,0.43122607469558716,0.3430682420730591,1.3851689100265503,2,0,2
0.9620829224586487,-0.32325559854507446,-0.5661155581474304,-0.32439151406288147,0.46544039249420166,0.6185974478721619,0.4710664749145508,0.26631051301956177,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.46312499046325684,-0.36151453852653503,0.46311700344085693,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.25439655780792236,0.11255517601966858,-0.3403056561946869,0,0,6
0.19655953347682953,1.4214595556259155,1.0848214626312256,1.4214284420013428,1.508703351020813,1.1530739068984985,1.508703351020813,1.5086232423782349,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.4307275116443634,-0.36151453852653503,0.4306986629962921,1.7805041074752808,1.1087535619735718,2.7664053440093994,1.5895222425460815,1.281853437423706,1.2648370265960693,1.5974187850952148,0,1,6
-0.08365405350923538,0.8042566180229187,1.0848214626312256,0.8042539358139038,1.5035585165023804,1.1530739068984985,1.5035585165023804,1.5011541843414307,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.1490900218486786,-0.36151453852653503,0.1490740031003952,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.8409793376922607,1.078761339187622,-0.3403056561946869,0,0,5
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,0.2802828252315521,-0.4622288644313812,0.26197549700737,-0.3495641052722931,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.32131850719451904,-0.36151453852653503,0.3212823271751404,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.4000714421272278,-0.3403056561946869,0,0,4
0.19655953347682953,1.1442056894302368,1.0848214626312256,1.1442286968231201,0.8764256238937378,1.1530739068984985,0.9009117484092712,0.8696507215499878,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.6478136777877808,-0.36151453852653503,0.6324329376220703,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.8409793376922607,0.6611396670341492,-0.3403056561946869,0,0,5
-0.3839802145957947,1.0434433221817017,1.0848214626312256,1.0434883832931519,1.5010855197906494,1.1530739068984985,1.5010859966278076,1.4353841543197632,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.9907620549201965,1.2890645265579224,1.025844693183899,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,1.1108020544052124,1.1619759798049927,-0.3403056561946869,0,0,7
-1.5010815858840942,0.48573702573776245,0.34786731004714966,0.44908031821250916,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,0.13970960676670074,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.14439815282821655,-0.36151453852653503,0.1443854719400406,-0.08682303130626678,1.5014456510543823,-0.13256676495075226,-0.08395294100046158,0.25439655780792236,0.21032126247882843,1.3851689100265503,2,0,2
0.9620829224586487,-0.013260157778859138,-0.5661155581474304,-0.013396726921200752,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-0.4394586682319641,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.7598637342453003,-0.3403056561946869,0,0,7
0.9620829224586487,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.19626159965991974,-0.36151453852653503,-0.1967039406299591,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.4643737077713013,-0.3403056561946869,0,0,1
4.763000965118408,-0.764829695224762,-0.5661155581474304,-0.7657737731933594,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.0625195503234863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.8623982667922974,1.2890645265579224,0.9321234822273254,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.0842130035161972,0.5296372771263123,-0.3403056561946869,0,0,7
0.4307275116443634,-0.3675692677497864,-0.5661155581474304,-0.36901283264160156,0.25718164443969727,-0.4622288644313812,0.2545711100101471,-0.05663006380200386,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.2533389925956726,-0.36151453852653503,0.2532462775707245,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.38577261567115784,-0.3403056561946869,0,0,2
-0.3839802145957947,0.09032906591892242,-0.5661155581474304,0.0848376601934433,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-0.33185815811157227,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.6761438250541687,-0.3403056561946869,0,0,6
0.4307275116443634,-0.3144713044166565,-0.5661155581474304,-0.3155469596385956,0.14534059166908264,-0.4622288644313812,0.14536777138710022,-0.14674971997737885,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.5721760988235474,-0.3403056561946869,0,0,7
0.4307275116443634,-0.12332424521446228,-0.5661155581474304,-0.12388746440410614,0.21327602863311768,-0.4622288644313812,0.2132624238729477,0.040439870208501816,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.19626159965991974,-0.36151453852653503,-0.1967039406299591,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.46888870000839233,-0.3403056561946869,0,0,1
0.9620829224586487,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.5398144721984863,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.8194044828414917,-0.3403056561946869,0,0,7
-1.5010815858840942,1.5155136585235596,1.0848214626312256,1.5155109167099,0.8584758639335632,1.1530739068984985,0.8846741318702698,0.9293612241744995,1.499914288520813,1.5026254653930664,1.5011500120162964,1.579974889755249,1.2890645265579224,1.579974889755249,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,1.5014681816101074,1.5407214164733887,-0.3403056561946869,0,0,3
0.19655953347682953,1.4258977174758911,1.0848214626312256,1.4258650541305542,0.8943749666213989,1.1530739068984985,0.9171310067176819,0.926655650138855,1.499914288520813,1.5026254653930664,1.5011500120162964,0.7667977213859558,0.827364444732666,0.783786416053772,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,1.281853437423706,0.7969170808792114,-0.3403056561946869,0,0,5
0.9620829224586487,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,0.36638927459716797,0.6185974478721619,0.4327430725097656,-0.17496806383132935,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.25439655780792236,-0.31538301706314087,-0.3403056561946869,0,0,7
0.9620829224586487,-0.7436527013778687,-0.5661155581474304,-0.7441772222518921,-0.8877992630004883,-0.4622288644313812,-0.9465516209602356,-1.0392976999282837,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.8188742399215698,-0.36151453852653503,-0.7783085107803345,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-1.3485822677612305,-0.3403056561946869,0,0,7
0.19655953347682953,-1.1851640939712524,-0.5661155581474304,-1.2539931535720825,0.23612594604492188,-0.4622288644313812,0.23609860241413116,-0.4394586682319641,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,-0.23332864046096802,-0.36151453852653503,-0.2338082194328308,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,-0.888339102268219,-0.7548369765281677,-0.3403056561946869,0,0,5
-0.6592468619346619,0.6391738653182983,1.0848214626312256,0.6392467617988586,0.7532151341438293,1.1530739068984985,0.8443340063095093,0.675618052482605,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.3191733658313751,-0.36151453852653503,0.3191368877887726,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.8409793376922607,0.4940813481807709,-0.3403056561946869,0,0,0
-0.6592468619346619,-0.3057112395763397,-0.5661155581474304,-0.3067271113395691,0.7189022898674011,1.1530739068984985,0.8035649657249451,0.5852437615394592,-0.07930437475442886,-0.16440699994564056,-0.15881815552711487,0.2829202115535736,-0.36151453852653503,0.2828814685344696,-0.08682303130626678,-0.22827771306037903,-0.13256676495075226,-0.08395294100046158,0.6224574446678162,0.4333832263946533,-0.3403056561946869,0,0,5
