Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12
0.4307244122028351,-0.41896572709083557,-1.593213677406311,-1.2328553199768066,0.5879324078559875,-1.3191112279891968,-2.5893659591674805,0,0,0,1,1
1.012894868850708,0.43072736263275146,-1.593213677406311,0.13971036672592163,1.1493582725524902,-0.7647289037704468,0.6191377639770508,0,0,0,1,0
-0.139704629778862,0.5208151340484619,1.786135196685791,-0.8738987445831299,0.13470299541950226,1.347628116607666,-1.1498641967773438,1,1,0,0,0
-0.764719545841217,-0.6593122482299805,-1.593213677406311,-0.9255096316337585,-1.2169466018676758,0.5894386768341064,0.24932174384593964,1,0,0,1,0
0.7647107243537903,-0.9382786154747009,-0.21440720558166504,-0.3284817337989807,0.4276956617832184,-1.2206491231918335,0.8687161803245544,0,1,1,0,0
1.3829938173294067,0.9612959623336792,-1.2206319570541382,-1.290250539779663,0.13470299541950226,1.7012830972671509,-0.40085816383361816,0,0,0,1,1
-0.8645312190055847,-1.2059205770492554,1.2206268310546875,-1.3724005222320557,-0.33148473501205444,0.764751136302948,0.25396665930747986,1,0,0,0,0
-0.139704629778862,1.283543586730957,-1.2206319570541382,1.165258765220642,1.2458409070968628,1.7012830972671509,0.37218570709228516,0,1,0,0,0
-0.6920838952064514,-1.0695761442184448,1.2206268310546875,1.2658814191818237,-1.4447582960128784,0.764751136302948,-0.5053211450576782,0,0,0,1,0
2.5391650199890137,0.43072736263275146,0.13970886170864105,0.13971036672592163,1.1493582725524902,-0.7647289037704468,-1.2760919332504272,0,1,1,1,0
0.7647107243537903,-1.2059205770492554,1.2206268310546875,1.0265089273452759,-0.33148473501205444,-0.7647289037704468,-0.9754512906074524,1,1,1,0,0
-0.139704629778862,0.7673066258430481,0.4307265281677246,-0.589455783367157,-1.7844034433364868,0.43063047528266907,-0.8393393158912659,1,0,0,1,1
0.6920775771141052,1.2392871379852295,0.4307265281677246,-1.5259716510772705,-0.33148473501205444,-0.5894334316253662,0.25396665930747986,0,0,0,1,1
1.2206406593322754,0.43072736263275146,0.4307265281677246,0.13971036672592163,0.36692795157432556,0.13965696096420288,-0.11182289570569992,0,0,0,1,0
1.3476289510726929,-1.4130688905715942,1.2206268310546875,-1.1233372688293457,1.1170507669448853,-0.9674646258354187,-0.5180199146270752,1,0,1,1,0
0.4307244122028351,0.43072736263275146,0.4307265281677246,0.22532960772514343,-0.33148473501205444,0.43063047528266907,0.22156068682670593,0,1,0,0,0
-0.5566388368606567,1.2751902341842651,1.786135196685791,-0.19136649370193481,-1.4447582960128784,0.43063047528266907,-0.12854361534118652,1,0,1,1,1
0.7647107243537903,-0.3538215160369873,-1.2206319570541382,-0.24353870749473572,0.4276956617832184,1.347628116607666,-0.6779905557632446,0,0,0,0,0
0.7647107243537903,-0.14151917397975922,-2.009866714477539,1.2442002296447754,-0.33148473501205444,-0.2597590982913971,0.48273566365242004,0,1,1,1,1
-1.3351833820343018,1.0235915184020996,-0.7647035121917725,-1.3522429466247559,0.13470299541950226,0.13965696096420288,-1.9766886234283447,1,0,0,1,0
-0.139704629778862,-0.855263888835907,1.786135196685791,0.9051437377929688,-0.33148473501205444,0.43063047528266907,0.24932174384593964,1,0,0,1,1
0.4307244122028351,-0.10345940291881561,1.2206268310546875,-1.290250539779663,0.5879324078559875,0.13965696096420288,-0.5960960984230042,0,1,0,1,1
-0.139704629778862,-1.3489909172058105,-1.2206319570541382,-0.6527943015098572,1.441462755203247,-0.2597590982913971,0.4696161150932312,0,0,1,1,1
-0.6229316592216492,-0.5188316702842712,-0.7647035121917725,-0.5586671829223633,-1.4447582960128784,-0.2597590982913971,-0.028593312948942184,0,0,0,1,1
-0.43073129653930664,1.2100811004638672,-1.593213677406311,0.13971036672592163,1.1493582725524902,-0.7647289037704468,1.3057242631912231,0,0,0,1,1
0.7647107243537903,-1.0283238887786865,-0.21440720558166504,1.4510738849639893,0.5879324078559875,0.5894386768341064,0.8244325518608093,0,1,1,0,0
1.2206406593322754,-0.1782572865486145,0.13970886170864105,0.3984992802143097,-1.7844034433364868,-1.252128005027771,-0.5696887373924255,1,1,1,1,1
-0.25334715843200684,-0.5188316702842712,0.13970886170864105,-0.15000733733177185,-0.33148473501205444,0.5894386768341064,1.122745394706726,0,1,1,1,0
1.2206406593322754,0.43072736263275146,0.7647111415863037,0.13971036672592163,0.36692795157432556,0.13965696096420288,-0.40085816383361816,0,0,1,1,0
1.9145028591156006,-1.3338103294372559,1.2206268310546875,-0.4402967393398285,-0.33148473501205444,-0.7647289037704468,-1.203928828239441,1,1,0,1,0
-0.139704629778862,-0.3324495553970337,-0.7647035121917725,-1.8907338380813599,1.016929268836975,-1.392600655555725,0.7525613307952881,0,0,0,0,0
0.4307244122028351,-0.8667556047439575,1.2206268310546875,-0.9361298084259033,-0.33148473501205444,0.764751136302948,-1.2234658002853394,0,1,1,1,0
1.3138734102249146,-1.2759578227996826,0.4307265281677246,0.3174048960208893,-1.4447582960128784,0.13965696096420288,0.4696161150932312,1,0,0,1,1
0.4307244122028351,0.16396254301071167,0.13970886170864105,0.511385977268219,1.016929268836975,0.5894386768341064,0.9465852975845337,0,0,0,0,0
-0.139704629778862,1.1052166223526,0.7647111415863037,-0.1809987723827362,2.1473031044006348,-1.252128005027771,-0.11182289570569992,1,1,0,1,0
0.4307244122028351,0.838864803314209,0.4307265281677246,-0.04999174922704697,-0.33148473501205444,-0.2597590982913971,0.7957889437675476,1,1,0,0,0
1.3829938173294067,0.3992982804775238,-1.593213677406311,-1.3326205015182495,1.6039867401123047,-0.9674646258354187,-1.0199466943740845,1,0,1,1,0
-4.752711772918701,-0.5428143739700317,-0.21440720558166504,-0.1097147986292839,-0.7649415135383606,0.13965696096420288,0.7817097306251526,1,0,0,1,0
0.5566328167915344,0.43072736263275146,1.2206268310546875,0.13971036672592163,0.36692795157432556,0.13965696096420288,-0.5436729192733765,0,0,0,1,1
0.9238681793212891,-0.7030983567237854,-1.2206319570541382,0.2776598632335663,-0.33148473501205444,0.764751136302948,-0.6920772790908813,1,0,0,1,1
0.7647107243537903,-0.0784449353814125,-0.7647035121917725,-1.1104880571365356,0.4276956617832184,-1.2206491231918335,0.7957889437675476,0,0,0,1,0
-0.139704629778862,-0.8438841104507446,0.13970886170864105,-0.41586771607398987,-1.323678970336914,0.764751136302948,-0.2845926880836487,0,1,0,0,0
-0.139704629778862,1.2207285165786743,-0.21440720558166504,0.13971036672592163,1.1170507669448853,-4.85076379776001,0.45657703280448914,0,1,0,1,1
0.6229254007339478,0.42527899146080017,-1.2206319570541382,-1.204679012298584,-0.33148473501205444,0.43063047528266907,-0.9900652170181274,1,0,1,1,0
-0.139704629778862,0.43072736263275146,0.13970886170864105,1.3263548612594604,-1.7844034433364868,0.43063047528266907,-1.0352342128753662,0,1,1,1,1
1.2206406593322754,-0.8103805184364319,0.13970886170864105,-0.46925288438796997,1.296749472618103,-0.7647289037704468,0.32436561584472656,0,0,1,1,0
-0.43073129653930664,1.2763240337371826,0.13970886170864105,0.22532960772514343,0.4276956617832184,0.5894386768341064,2.011941909790039,0,0,0,0,0
-0.8645312190055847,0.8847461938858032,-1.593213677406311,0.7663293480873108,0.13470299541950226,-0.2597590982913971,-0.8265835642814636,0,0,1,1,1
-0.764719545841217,-0.32819366455078125,0.7647111415863037,1.1336785554885864,-0.33148473501205444,-0.2597590982913971,0.4696161150932312,1,1,0,0,0
0.7647107243537903,-0.4332681894302368,1.786135196685791,1.0265089273452759,0.5879324078559875,0.13965696096420288,-0.3567066192626953,1,0,0,0,0
-0.19621065258979797,-0.5428143739700317,0.7647111415863037,1.1336785554885864,0.13470299541950226,0.5894386768341064,0.12110758572816849,1,0,1,1,1
-0.139704629778862,-0.8438841104507446,1.786135196685791,0.2383487969636917,-1.4447582960128784,-0.2597590982913971,-0.29888567328453064,1,1,1,0,0
-0.25334715843200684,0.2390666902065277,0.4307265281677246,-1.224379301071167,-0.33148473501205444,0.5894386768341064,-0.3421468436717987,1,0,0,0,0
-0.6229316592216492,1.513553500175476,0.4307265281677246,0.8108532428741455,-0.7649415135383606,0.764751136302948,0.24932174384593964,0,0,0,1,1
0.13971760869026184,-0.08156877756118774,-1.2206319570541382,-0.15000733733177185,-0.7649415135383606,0.764751136302948,-2.0699026584625244,0,0,1,1,1
-1.4557799100875854,0.43072736263275146,-0.7647035121917725,0.13971036672592163,0.9260856509208679,-1.2848989963531494,1.3503482341766357,0,1,1,1,1
-0.139704629778862,0.9605681896209717,0.7647111415863037,0.5400720834732056,-0.33148473501205444,-0.9674646258354187,-0.492703378200531,0,1,0,1,0
-0.139704629778862,1.3191876411437988,-0.21440720558166504,-0.41586771607398987,-0.7649415135383606,-0.2597590982913971,0.021212708204984665,0,0,1,1,0
-0.139704629778862,-1.4474059343338013,1.2206268310546875,0.4368268549442291,1.2708836793899536,1.5010836124420166,-0.40085816383361816,0,0,1,0,0
0.7647107243537903,-0.31122833490371704,1.786135196685791,-1.0729973316192627,0.13470299541950226,2.0098624229431152,0.24932174384593964,1,0,1,1,1
1.2206406593322754,-1.0283238887786865,0.13970886170864105,1.198046326637268,1.526753306388855,-1.252128005027771,-2.0699026584625244,1,0,1,1,1
-1.0961542129516602,0.43072736263275146,-1.2206319570541382,-1.382691740989685,-1.2169466018676758,-0.7647289037704468,0.6622854471206665,0,0,0,1,0
-0.25334715843200684,-1.3803215026855469,-1.2206319570541382,-0.9255096316337585,0.5879324078559875,-1.2206491231918335,0.721820056438446,1,0,0,1,1
-0.04638185352087021,-0.3970666229724884,0.4307265281677246,-0.8053202033042908,-0.33148473501205444,-0.2597590982913971,0.37218570709228516,1,1,1,0,0
1.5932180881500244,1.8375953435897827,-0.21440720558166504,-0.2540486454963684,-0.33148473501205444,-1.2206491231918335,-0.5960960984230042,0,0,0,1,1
-0.139704629778862,0.008822578936815262,0.13970886170864105,-0.1097147986292839,1.2582637071609497,-1.2206491231918335,-0.9610426425933838,1,1,0,0,1
-0.49270784854888916,0.26678624749183655,5.199337482452393,-1.2811440229415894,5.199337482452393,0.13965696096420288,0.5910049080848694,1,0,1,0,0
0.4307244122028351,-0.6766706109046936,-1.2206319570541382,1.3936413526535034,1.1493582725524902,-0.5894334316253662,-0.6640370488166809,0,1,0,1,0
-0.9738043546676636,0.43072736263275146,1.4460945129394531,-1.6526488065719604,1.2215564250946045,-1.6768769025802612,-1.7139474153518677,1,1,0,0,0
1.7012863159179688,-0.405802845954895,0.13970886170864105,0.09900087863206863,-0.7649415135383606,0.764751136302948,-1.7688254117965698,1,0,0,1,0
-0.139704629778862,0.43072736263275146,0.4307265281677246,-0.5739935040473938,1.4742980003356934,-0.7647289037704468,-0.27035754919052124,0,0,0,1,0
-0.139704629778862,1.3597511053085327,-0.7647035121917725,0.618886411190033,1.2708836793899536,0.13965696096420288,-1.203928828239441,0,1,0,1,0
-0.25334715843200684,-0.423369437456131,-1.2206319570541382,-0.5434709787368774,0.4276956617832184,0.13965696096420288,0.3625567853450775,1,0,0,1,1
-0.43073129653930664,-1.3338103294372559,-0.21440720558166504,-0.41586771607398987,0.4276956617832184,-0.5894334316253662,-0.3567066192626953,0,0,0,1,1
1.5932180881500244,-0.777762770652771,1.786135196685791,1.409131407737732,1.394943118095398,0.43063047528266907,-0.29888567328453064,1,0,0,0,0
-0.43073129653930664,0.43072736263275146,-0.21440720558166504,1.2218636274337769,-1.4447582960128784,0.764751136302948,0.6050114631652832,0,1,1,0,0
-1.3351833820343018,0.7722412347793579,1.4460945129394531,-0.4986079931259155,-1.2169466018676758,1.2206406593322754,1.5847547054290771,0,1,0,0,0
-0.5566388368606567,0.2864149510860443,1.786135196685791,0.13971036672592163,-0.33148473501205444,0.5894386768341064,0.8687161803245544,1,0,1,1,0
1.4201788902282715,1.593889832496643,-0.21440720558166504,-0.3827609419822693,0.36692795157432556,0.13965696096420288,-0.11182289570569992,0,0,0,1,1
-0.764719545841217,1.3265204429626465,-0.21440720558166504,-1.7546104192733765,-0.7649415135383606,1.347628116607666,0.1574055254459381,1,1,0,0,0
-1.2313841581344604,0.10554663091897964,-0.21440720558166504,0.9992638826370239,-0.7649415135383606,0.764751136302948,-0.07847040891647339,1,0,0,0,0
-0.139704629778862,0.15288704633712769,1.786135196685791,1.330561637878418,0.13470299541950226,-1.252128005027771,-2.0699026584625244,1,1,0,1,1
-0.43073129653930664,-1.2485692501068115,0.4307265281677246,-0.7864158153533936,-0.33148473501205444,0.43063047528266907,1.182886004447937,0,0,0,1,0
0.23422320187091827,0.43072736263275146,0.4307265281677246,1.3221713304519653,-0.7649415135383606,0.13965696096420288,0.14375081658363342,1,0,0,1,1
-1.3351833820343018,0.43072736263275146,-5.199337482452393,-1.204679012298584,-1.2169466018676758,-1.392600655555725,-1.7688254117965698,0,0,0,1,0
-1.794535517692566,0.43072736263275146,1.786135196685791,0.13971036672592163,0.36692795157432556,0.13965696096420288,-0.4676988124847412,0,0,0,0,0
1.281551718711853,0.25752463936805725,0.7647111415863037,-0.48387834429740906,1.1170507669448853,2.0098624229431152,0.4110589325428009,1,0,0,1,0
-0.764719545841217,0.43072736263275146,2.009840965270996,-1.299465298652649,-1.2169466018676758,0.764751136302948,0.5360842347145081,0,0,1,1,1
-0.3703668713569641,-0.4951438307762146,0.13970886170864105,-1.3673089742660522,1.016929268836975,0.764751136302948,1.3503482341766357,1,1,0,1,0
0.3308733105659485,-0.4332681894302368,-1.2206319570541382,-0.22259818017482758,1.2837090492248535,-0.5894334316253662,0.8537691235542297,0,0,0,1,0
-0.25334715843200684,0.43072736263275146,-0.21440720558166504,-1.4253993034362793,-0.7649415135383606,0.5894386768341064,-0.6094561219215393,0,1,0,1,1
-0.6229316592216492,-0.23176537454128265,0.13970886170864105,1.2354402542114258,-0.33148473501205444,0.764751136302948,1.6067547798156738,0,1,0,1,1
0.6229254007339478,1.0550779104232788,-0.21440720558166504,0.2383487969636917,0.13470299541950226,-0.7647289037704468,0.6050114631652832,1,1,0,1,0
-0.139704629778862,-0.3840186297893524,-1.2206319570541382,-0.6854570508003235,1.016929268836975,-0.5894334316253662,-0.4676988124847412,1,0,0,1,0
0.4307244122028351,-0.6766706109046936,1.786135196685791,-0.7864158153533936,-0.7649415135383606,0.764751136302948,-0.29888567328453064,1,1,1,0,0
1.012894868850708,-0.08156877756118774,-0.7647035121917725,-1.2414207458496094,0.36692795157432556,1.347628116607666,0.4110589325428009,1,1,0,1,1
-0.764719545841217,-1.430026650428772,0.4307265281677246,0.3441791236400604,-1.2169466018676758,1.2206406593322754,1.4487043619155884,1,0,0,1,0
0.4307244122028351,-0.4951438307762146,-0.21440720558166504,0.4737771153450012,-1.2169466018676758,-0.7647289037704468,0.5633320212364197,1,0,1,1,0
-0.764719545841217,0.15590572357177734,0.4307265281677246,-0.589455783367157,1.2708836793899536,-1.252128005027771,-0.7647098302841187,0,0,1,0,0
1.5932180881500244,0.9700695872306824,1.2206268310546875,-0.3392554223537445,0.5879324078559875,-0.7647289037704468,0.12110758572816849,1,0,0,1,0
0.7647107243537903,1.2129472494125366,1.2206268310546875,1.0932525396347046,-0.7649415135383606,1.2206406593322754,0.5910049080848694,0,0,1,0,0
-1.3351833820343018,0.43072736263275146,1.4460945129394531,1.4679063558578491,-0.33148473501205444,-1.2206491231918335,1.4487043619155884,0,1,0,0,0
0.7647107243537903,-0.8900896906852722,1.786135196685791,0.745024561882019,-1.2169466018676758,0.764751136302948,-0.5696887373924255,0,0,1,0,1
-0.139704629778862,-1.2220866680145264,-1.593213677406311,-1.4421051740646362,1.3512604236602783,-1.392600655555725,-0.7063027024269104,0,0,0,1,1
-0.764719545841217,0.20746435225009918,-1.2206319570541382,-0.16032032668590546,0.9260856509208679,-0.2597590982913971,-0.3567066192626953,0,1,0,1,0
-0.43073129653930664,5.199337482452393,0.13970886170864105,0.13971036672592163,0.13470299541950226,-0.2597590982913971,-5.199337482452393,0,0,0,1,0
0.6229254007339478,0.7915439009666443,-1.2206319570541382,0.618886411190033,1.2458409070968628,-1.2848989963531494,-0.09513338655233383,1,0,0,1,0
-0.43073129653930664,1.3744635581970215,-0.21440720558166504,-1.3277943134307861,-0.33148473501205444,0.764751136302948,0.7371036410331726,1,0,1,1,0
-0.25334715843200684,0.43072736263275146,-1.2206319570541382,1.4044488668441772,-0.33148473501205444,0.43063047528266907,0.721820056438446,0,1,0,1,0
-0.764719545841217,-0.3239436745643616,0.13970886170864105,0.3041039705276489,0.13470299541950226,0.13965696096420288,-1.9766886234283447,1,0,1,1,0
1.2206406593322754,-0.625175416469574,1.2206268310546875,-0.2017548382282257,0.13470299541950226,5.199337482452393,0.7817097306251526,0,0,1,1,0
-0.9738043546676636,-0.5267921090126038,-0.7647035121917725,-0.24353870749473572,0.9260856509208679,-1.2848989963531494,0.5496571063995361,1,1,1,0,0
0.7647107243537903,0.43072736263275146,0.13970886170864105,-5.199337482452393,0.13470299541950226,0.764751136302948,1.3816596269607544,0,1,0,1,0
0.7647107243537903,-0.8783628940582275,-0.21440720558166504,-0.9686440229415894,0.13470299541950226,-0.7647289037704468,0.7677838206291199,0,0,0,1,1
-0.8645312190055847,-1.0418777465820312,-0.7647035121917725,1.2935140132904053,-0.33148473501205444,0.43063047528266907,-1.8980293273925781,1,0,1,0,0
-1.3351833820343018,1.334537386894226,0.13970886170864105,-1.3326205015182495,0.7631173133850098,0.764751136302948,5.199337482452393,0,0,0,1,1
0.4307244122028351,-1.3489909172058105,1.786135196685791,-1.1233372688293457,-0.7649415135383606,0.13965696096420288,-0.11182289570569992,1,1,0,0,0
-0.764719545841217,-0.3624151945114136,-0.7647035121917725,0.5889055132865906,0.4276956617832184,0.43063047528266907,-1.2234658002853394,1,1,0,0,0
-0.139704629778862,-0.06907802075147629,0.13970886170864105,0.8414490222930908,1.365532398223877,1.347628116607666,-1.203928828239441,0,1,0,0,0
-0.139704629778862,-0.3753563165664673,-1.2206319570541382,0.7560614347457886,0.4276956617832184,0.13965696096420288,-0.43072736263275146,1,1,1,0,0
0.7647107243537903,-0.6000446677207947,0.7647111415863037,0.41225874423980713,0.5879324078559875,-0.2597590982913971,-1.3037828207015991,0,1,1,1,1
-1.3351833820343018,-0.5347861051559448,-0.21440720558166504,-1.0978195667266846,-1.2169466018676758,0.5894386768341064,0.12110758572816849,1,0,0,1,1
1.2206406593322754,0.43072736263275146,-1.593213677406311,0.1607571840286255,1.2215564250946045,-1.2848989963531494,-5.199337482452393,0,0,1,1,0
0.23422320187091827,-0.2193639576435089,1.786135196685791,0.5209001898765564,0.5879324078559875,2.0098624229431152,-0.11182289570569992,0,0,1,1,1
-0.5566388368606567,0.43072736263275146,0.7647111415863037,0.618886411190033,0.13470299541950226,0.13965696096420288,0.7817097306251526,1,0,0,1,1
0.6920775771141052,0.43072736263275146,-1.593213677406311,0.17360949516296387,0.4276956617832184,-0.7647289037704468,-0.5828415751457214,0,0,0,1,1
-0.139704629778862,0.8500024080276489,1.786135196685791,-0.6854570508003235,0.842307448387146,-0.5894334316253662,-0.2845926880836487,1,0,1,1,1
-0.5566388368606567,0.8304176330566406,0.13970886170864105,0.8492215275764465,0.7631173133850098,0.13965696096420288,0.7817097306251526,1,0,0,1,1
-0.19621065258979797,0.07115891575813293,-1.2206319570541382,0.5889055132865906,-0.33148473501205444,1.2206406593322754,-0.5180199146270752,1,1,1,0,0
-0.25334715843200684,-1.3338103294372559,0.13970886170864105,-1.2721425294876099,2.001410484313965,-0.7647289037704468,-1.3037828207015991,1,0,0,1,0
-4.752711772918701,-0.9139188528060913,-0.21440720558166504,-0.1097147986292839,0.13470299541950226,-0.2597590982913971,0.8244325518608093,0,0,0,1,1
-0.139704629778862,-1.0981204509735107,-1.2206319570541382,-0.8538963794708252,1.296749472618103,-1.2206491231918335,-0.5308027267456055,1,1,0,0,0
-1.3351833820343018,0.43072736263275146,-0.21440720558166504,1.2391828298568726,-0.33148473501205444,2.0098624229431152,-0.7498696446418762,0,0,0,1,0
-1.6022940874099731,0.19630181789398193,1.2206268310546875,-0.317746102809906,0.5879324078559875,-0.5894334316253662,-0.25617703795433044,1,0,0,0,0
0.9238681793212891,-0.1455908566713333,-1.2206319570541382,0.2776598632335663,0.4276956617832184,-0.7647289037704468,0.7525613307952881,0,0,0,0,0
-1.3351833820343018,1.299354910850525,1.786135196685791,1.959964394569397,-1.2169466018676758,0.43063047528266907,2.5818238258361816,0,1,0,0,0
0.4307244122028351,0.14283470809459686,-1.2206319570541382,0.5497326850891113,0.13470299541950226,1.2206406593322754,-0.40085816383361816,1,0,0,1,0
-0.764719545841217,-0.5834999680519104,-0.7647035121917725,-1.2721425294876099,0.4276956617832184,-0.2597590982913971,-1.167507290840149,0,1,1,0,1
0.4307244122028351,-0.6336399912834167,1.2206268310546875,-0.8738987445831299,0.13470299541950226,2.0098624229431152,0.6477694511413574,0,0,0,1,1
-0.43073129653930664,-0.2733737528324127,0.7647111415863037,0.13971036672592163,0.36692795157432556,0.13965696096420288,0.8100276589393616,1,0,0,1,1
0.4307244122028351,1.263940453529358,0.13970886170864105,0.13971036672592163,0.13470299541950226,0.43063047528266907,1.4487043619155884,0,0,0,1,1
8.217367394536268e-06,-1.0418777465820312,0.13970886170864105,0.3848150074481964,0.7631173133850098,0.13965696096420288,0.8390105366706848,1,1,0,1,0
-4.752711772918701,0.43072736263275146,-0.21440720558166504,-0.4986079931259155,-0.33148473501205444,-1.2206491231918335,1.3503482341766357,0,1,0,1,0
0.3308733105659485,1.2567131519317627,1.786135196685791,-0.2645866572856903,-0.33148473501205444,0.13965696096420288,-0.011989501304924488,0,0,0,1,0
8.217367394536268e-06,0.43072736263275146,0.13970886170864105,-1.299465298652649,0.4276956617832184,1.2206406593322754,1.2499924898147583,0,1,0,1,0
-1.3351833820343018,0.43072736263275146,-1.593213677406311,-1.403725504875183,0.9260856509208679,-0.5894334316253662,0.4110589325428009,0,0,1,1,0
1.4594380855560303,0.9304467439651489,1.2206268310546875,0.7809981107711792,-0.33148473501205444,2.0098624229431152,-1.203928828239441,1,1,1,0,0
-1.794535517692566,1.7027852535247803,-0.7647035121917725,-0.4402967393398285,-0.33148473501205444,0.764751136302948,-0.40085816383361816,0,0,0,1,1
0.6229254007339478,-0.37103572487831116,1.786135196685791,-0.7188680768013,-0.33148473501205444,0.764751136302948,1.2499924898147583,1,1,0,0,0
-1.794535517692566,-1.2759578227996826,-0.7647035121917725,-0.605060338973999,1.491329550743103,-1.3549413681030273,1.4487043619155884,0,0,0,1,1
1.3829938173294067,-0.41018256545066833,0.13970886170864105,-1.290250539779663,1.2215564250946045,1.7012830972671509,-1.3935236930847168,0,1,0,1,1
1.5932180881500244,-0.14151917397975922,0.13970886170864105,-0.9576934576034546,-0.7649415135383606,-0.2597590982913971,0.4696161150932312,0,0,0,1,0
1.3138734102249146,-0.10345940291881561,1.2206268310546875,1.3695310354232788,0.7631173133850098,0.43063047528266907,0.5360842347145081,0,0,0,1,1
0.9238681793212891,-0.07532192766666412,0.7647111415863037,-0.3392554223537445,1.296749472618103,-0.5894334316253662,0.021212708204984665,0,0,1,0,0
-0.139704629778862,0.43072736263275146,-0.7647035121917725,-1.3984088897705078,-0.7649415135383606,2.0098624229431152,-0.2845926880836487,1,0,1,0,0
0.4307244122028351,-0.3581150472164154,-1.593213677406311,0.8260545134544373,1.323513150215149,-2.1073386669158936,-2.341028928756714,1,1,0,0,0
0.4307244122028351,0.9569367170333862,-0.21440720558166504,0.13971036672592163,0.13470299541950226,1.347628116607666,1.5634952783584595,0,1,0,0,0
-0.764719545841217,-0.25251492857933044,-0.7647035121917725,0.17360949516296387,-1.4447582960128784,1.2206406593322754,-0.028593312948942184,0,0,0,1,1
-0.764719545841217,-0.6593122482299805,0.7647111415863037,-0.9797119498252869,-0.7649415135383606,-0.7647289037704468,0.07107143849134445,0,0,1,1,1
-1.3351833820343018,0.1458488404750824,1.786135196685791,1.229240894317627,-0.33148473501205444,-0.2597590982913971,0.45657703280448914,0,1,1,1,0
-0.764719545841217,0.43072736263275146,1.2206268310546875,-1.2721425294876099,-1.7844034433364868,-0.7647289037704468,0.37218570709228516,0,0,0,0,0
-0.6229316592216492,-0.2276277095079422,-0.7647035121917725,0.8808400630950928,-0.33148473501205444,1.347628116607666,0.8838597536087036,1,1,1,1,1
-1.3351833820343018,0.43072736263275146,0.13970886170864105,0.13971036672592163,0.36692795157432556,0.13965696096420288,0.4436151385307312,0,1,1,0,0
-0.764719545841217,-0.6083788275718689,0.4307265281677246,0.03932530805468559,-1.4447582960128784,-1.2848989963531494,0.3866942226886749,1,1,0,1,0
