Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
0.906136691570282,-0.9964208006858826,-0.8881869316101074,-1.3274143934249878,0.6590391397476196
1.5749907493591309,0.5754555463790894,0.07863811403512955,1.7513045072555542,0.6590391397476196
1.4321503639221191,1.1084930896759033,0.8775062561035156,-0.9033423662185669,0.3145926594734192
-0.05349195376038551,0.8875550031661987,-2.166602849960327,0.16583161056041718,1.2202156782150269
-1.1064918041229248,0.2697865962982178,0.6628077626228333,-0.39421766996383667,-1.8820630311965942
-0.4980670213699341,1.4346646070480347,0.9105082154273987,0.7358142733573914,-1.2389733791351318
0.8443188071250916,-0.10241281241178513,0.5424979329109192,-0.2819086015224457,-0.3472750782966614
1.0415763854980469,0.8875550031661987,-1.1379529237747192,-0.953414797782898,0.43007123470306396
-0.46272608637809753,1.068036437034607,-0.6603432893753052,0.82083660364151,-1.6141918897628784
-1.1972427368164062,-1.2122665643692017,0.8454338908195496,-1.1205320358276367,1.9936124086380005
0.10080288350582123,0.8875550031661987,-0.10279498249292374,-0.17305675148963928,-0.3472750782966614
1.199450969696045,-0.7788128852844238,-0.9876754879951477,0.4029054343700409,-1.4285131692886353
0.5389983654022217,-1.097946047782898,-0.6603432893753052,0.9558548927307129,0.8899220824241638
1.6423298120498657,-1.570106863975525,1.8596631288528442,1.3181865215301514,0.7888847589492798
0.32519954442977905,-0.9493265151977539,0.7050493359565735,1.2618705034255981,-0.05590294674038887
-0.4452727138996124,-1.2122665643692017,-1.375404715538025,0.9558548927307129,-0.7725784182548523
-0.2031312882900238,-0.10241281241178513,1.222633719444275,0.0797986090183258,1.4673383235931396
0.18443083763122559,-1.570106863975525,-2.166602849960327,-1.6113611459732056,-0.13299672305583954
0.9383790493011475,-0.4489952027797699,0.3077123165130615,0.7121559977531433,-0.8078661561012268
0.8443188071250916,0.2593875229358673,-1.646622896194458,-0.17305675148963928,-0.2864833474159241
-0.4980670213699341,-0.8191845417022705,0.10137683898210526,0.16583161056041718,-1.4285131692886353
-1.1972427368164062,0.5259173512458801,-0.8881869316101074,1.0303442478179932,-0.6832239627838135
0.906136691570282,-0.7788128852844238,0.2682170569896698,-1.4832451343536377,-1.4285131692886353
-1.024042010307312,0.453916072845459,1.4416300058364868,0.1084032952785492,1.1260026693344116
-0.23883308470249176,-0.1442205309867859,-0.5080440044403076,1.1997034549713135,-1.4285131692886353
-1.258171558380127,0.16690793633460999,-0.5080440044403076,-0.4758645296096802,-5.199337482452393
0.32519954442977905,-0.678048849105835,1.552333950996399,0.5776278376579285,0.04645185172557831
-0.9238754510879517,-0.2951819896697998,1.222633719444275,-0.8094214200973511,1.309606909751892
0.45385777950286865,1.2534942626953125,-0.9876754879951477,3.142185688018799,0.13637731969356537
0.18443083763122559,-0.9493265151977539,1.261702299118042,-0.7650578618049622,-0.40937942266464233
-0.0497283935546875,-0.3468583822250366,-0.9534651041030884,-0.0342019721865654,-1.4285131692886353
0.32519954442977905,1.3782117366790771,0.9105082154273987,-0.11991401016712189,1.2636834383010864
0.00666971318423748,-0.06970741599798203,-1.375404715538025,0.7598919868469238,-1.2821142673492432
0.8443188071250916,0.2697865962982178,0.12416825443506241,-0.39421766996383667,-0.3472750782966614
1.8051711320877075,1.3258386850357056,0.07863811403512955,0.7893832921981812,1.9936124086380005
-1.4645061492919922,1.6004679203033447,0.9105082154273987,-0.9033423662185669,0.16665615141391754
-0.7889270186424255,0.10158378630876541,-1.84559965133667,-0.9033423662185669,1.358472228050232
0.659101665019989,0.5754555463790894,1.3027982711791992,-0.11991401016712189,0.09774518013000488
-0.23883308470249176,-0.7301402688026428,1.4946932792663574,0.2823781371116638,-0.4904041290283203
-0.97273850440979,0.7061781287193298,0.2682170569896698,-0.17305675148963928,0.3145926594734192
-1.258171558380127,0.7619076371192932,-2.166602849960327,-0.953414797782898,0.7432777285575867
0.18443083763122559,-0.440020352602005,-0.15561196208000183,1.2351560592651367,-1.2389733791351318
0.8443188071250916,-0.06970741599798203,0.9445326924324036,0.7358142733573914,-0.920417070388794
1.8544174432754517,-0.440020352602005,-0.9876754879951477,0.6212025284767151,1.2202156782150269
-0.03468088060617447,-0.10241281241178513,-0.41355985403060913,-0.06271375715732574,-0.3472750782966614
0.10080288350582123,-1.4827181100845337,-0.4599500894546509,1.2618705034255981,-1.4285131692886353
0.4818439781665802,-0.7301402688026428,1.0539047718048096,2.0457072257995605,0.5792388916015625
0.5682377219200134,-0.508264422416687,-0.19744177162647247,-1.1837228536605835,1.5970523357391357
-1.4645061492919922,0.7337579727172852,-1.433680772781372,-0.2819086015224457,-0.7725784182548523
-0.3295476734638214,1.23078453540802,-1.0230827331542969,0.6888895630836487,0.00806939322501421
-0.07609081268310547,0.10158378630876541,1.6861974000930786,-0.06271375715732574,1.2636834383010864
-0.7058919668197632,-0.7301402688026428,0.8454338908195496,-0.11991401016712189,0.3145926594734192
-0.5340413451194763,-1.2122665643692017,0.8775062561035156,-0.4758645296096802,-0.9606054425239563
-0.2838982343673706,-0.1442205309867859,-0.1255899965763092,1.2618705034255981,-1.0460410118103027
0.16139408946037292,-0.440020352602005,1.0539047718048096,1.445444941520691,-0.3472750782966614
-0.4874013364315033,-0.24428251385688782,0.6217173933982849,-0.17305675148963928,0.16665615141391754
1.3824366331100464,-0.4489952027797699,-1.5675842761993408,1.41145658493042,-0.13299672305583954
0.6282428503036499,-0.4625259041786194,0.2682170569896698,-1.0059998035430908,0.5029703378677368
0.45385777950286865,-0.06970741599798203,0.5816512107849121,0.05125921964645386,0.0849030390381813
-1.1972427368164062,-0.4852682948112488,-1.375404715538025,-1.4832451343536377,-0.1677822470664978
-0.06855416297912598,-0.4852682948112488,-0.19744177162647247,-0.09127654135227203,1.2202156782150269
-1.6470894813537598,-0.24428251385688782,0.2682170569896698,-0.5437051057815552,-1.4285131692886353
1.3588120937347412,-2.0513436794281006,1.1344343423843384,-0.09127654135227203,0.110603466629982
-2.4974896907806396,-2.6695690155029297,-5.199337482452393,-2.447721004486084,-5.199337482452393
0.23081271350383759,-0.8191845417022705,-0.7677904367446899,-0.4758645296096802,0.7432777285575867
-1.258171558380127,-0.06154396012425423,0.7837569713592529,-0.953414797782898,1.5289816856384277
0.4399982988834381,1.3782117366790771,1.3027982711791992,-1.0615251064300537,0.5029703378677368
-1.3207889795303345,0.14150355756282806,0.5424979329109192,1.9551763534545898,0.16665615141391754
-0.23883308470249176,-0.4852682948112488,0.9445326924324036,1.2351560592651367,-1.002408504486084
-0.10628531873226166,1.3515620231628418,-0.6603432893753052,1.3181865215301514,0.8552760481834412
-0.23883308470249176,1.068036437034607,0.9105082154273987,1.6016877889633179,-0.4904041290283203
1.4068588018417358,-0.1442205309867859,0.9796873331069946,1.379024863243103,0.7888847589492798
-1.1972427368164062,1.068036437034607,-0.41355985403060913,0.2237246334552765,-0.6832239627838135
-0.08740418404340744,-1.097946047782898,1.1776018142700195,1.1997034549713135,-0.8078661561012268
-0.10628531873226166,0.10158378630876541,-0.6080366969108582,-0.17305675148963928,0.39101505279541016
-0.7889270186424255,-0.06154396012425423,-0.23962010443210602,-1.2820481061935425,0.6590391397476196
0.1386605203151703,1.029255986213684,-0.5080440044403076,0.7121559977531433,-0.9606054425239563
1.0415763854980469,-1.271849513053894,-0.41355985403060913,0.7893832921981812,0.07207488268613815
-0.4452727138996124,-1.097946047782898,-0.23962010443210602,-0.17305675148963928,0.23996691405773163
0.1386605203151703,0.453916072845459,1.1776018142700195,-0.0342019721865654,-0.3472750782966614
-0.5123769044876099,-0.399478942155838,0.3476935029029846,0.6659902334213257,-1.4848203659057617
-0.7889270186424255,0.019953392446041107,-0.4599500894546509,0.2237246334552765,-0.4904041290283203
-0.5340413451194763,-0.440020352602005,-0.19744177162647247,0.43276262283325195,-0.5840944647789001
-0.4980670213699341,1.529058575630188,-0.3253574073314667,1.0303442478179932,-0.7725784182548523
-0.08740418404340744,-0.3468583822250366,0.15195141732692719,1.3479820489883423,-0.3472750782966614
-0.541318416595459,-0.3468583822250366,-1.4972785711288452,0.2237246334552765,-0.40937942266464233
0.23081271350383759,0.5259173512458801,0.38823872804641724,1.154236912727356,-1.1398866176605225
-0.46272608637809753,-1.4827181100845337,0.3476935029029846,1.154236912727356,-1.4285131692886353
-0.9238754510879517,-0.10241281241178513,1.0160962343215942,0.7893832921981812,-0.8078661561012268
-0.4874013364315033,0.019953392446041107,1.6156498193740845,0.16583161056041718,-0.3472750782966614
-0.08740418404340744,-0.24428251385688782,0.9105082154273987,1.6475375890731812,0.23996691405773163
0.23081271350383759,0.16690793633460999,-1.2711052894592285,-0.11991401016712189,1.9936124086380005
-0.2838982343673706,-1.4827181100845337,-0.9876754879951477,0.5562499165534973,0.0849030390381813
0.9716277718544006,0.3756108283996582,1.261702299118042,-1.2391772270202637,0.5029703378677368
-0.06855416297912598,3.437997579574585,0.15195141732692719,0.43276262283325195,1.0824449062347412
