Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27
1.921269416809082,-1.0433752536773682,-0.13970938324928284,-0.6744899153709412,-0.06490956991910934,-0.6456235647201538,-0.4307028353214264,0.09614815562963486,0.7647097110748291,0,0,1,0,3,2,0,1,1,3,2,1,3,0,1,0,1,1
0.7207183837890625,-0.5892433524131775,0.13970930874347687,0.35081031918525696,-1.8766731023788452,1.2539047002792358,1.4799411296844482,-1.220461130142212,-0.10455583781003952,0,0,0,0,3,2,1,2,3,3,2,1,1,2,2,0,1,0
-1.2256885766983032,1.2848002910614014,0.13970930874347687,1.2710696458816528,-0.06490956991910934,0.6640228033065796,-0.01180325262248516,0.09614815562963486,-0.7647096514701843,0,0,0,0,4,1,0,1,1,2,4,1,3,1,2,2,1,0
-0.6385086178779602,0.861726701259613,-0.5894565582275391,-0.7647097110748291,-0.06490956991910934,-1.0961463451385498,-0.6920763254165649,1.3611797094345093,-1.3118345737457275,0,0,0,0,3,2,4,1,3,3,4,1,3,4,0,0,0,1
-0.3525565564632416,0.21260769665241241,-0.13970938324928284,-0.2342146784067154,-0.06490956991910934,0.5436680316925049,0.14769241213798523,1.558802604675293,-0.2104284167289734,0,0,1,0,3,2,4,1,3,2,1,0,2,1,2,1,1,1
0.4030686020851135,-0.037785351276397705,0.49842900037765503,0.35081031918525696,-0.06490956991910934,-0.33087655901908875,1.3534059524536133,0.09614815562963486,0.13971036672592163,0,0,1,0,1,3,6,1,5,1,3,0,2,1,1,2,1,0
-0.47402969002723694,-0.037785351276397705,-0.28221598267555237,1.2206381559371948,-0.06490956991910934,1.2539047002792358,-0.09692201763391495,0.09614815562963486,0.43072736263275146,0,0,1,0,1,3,5,2,5,3,3,0,2,3,3,2,1,0
-1.224884033203125,-1.5261650085449219,-1.2206387519836426,-0.967421293258667,-0.06490956991910934,0.840195894241333,-0.3703443706035614,0.09614815562963486,0.8914502263069153,0,0,0,0,1,3,0,1,0,1,2,1,3,3,1,2,1,0
-0.3359801471233368,1.2520254850387573,-0.13970938324928284,0.7647131085395813,-0.06490956991910934,-0.4307349622249603,-0.1397072672843933,-1.0630155801773071,0.8751741647720337,0,0,0,0,3,2,1,1,3,3,4,3,3,2,0,1,0,1
1.9346696138381958,-0.24888183176517487,0.9747776985168457,1.7861536741256714,-0.06490956991910934,-1.0961463451385498,-1.288618564605713,0.09614815562963486,0.13971036672592163,0,0,1,1,1,2,0,1,3,1,2,0,2,4,3,2,1,0
-1.2397420406341553,-1.3090004920959473,0.13970930874347687,-0.43072792887687683,-0.06490956991910934,-0.2342197448015213,0.4307275116443634,0.9727585315704346,-0.2104284167289734,0,0,0,0,1,0,5,2,5,3,0,2,3,1,2,3,1,1
0.4555670917034149,0.21260769665241241,-0.7647108435630798,0.35081031918525696,-1.8766731023788452,-0.4307349622249603,1.3829938173294067,0.09614815562963486,0.13971036672592163,0,0,1,0,3,3,6,1,3,1,3,1,1,1,1,2,1,0
-0.5800524950027466,-0.43055662512779236,-0.6744905710220337,0.5859581232070923,-0.06490956991910934,-0.7646933197975159,-0.6920763254165649,1.394209384918213,1.2551839351654053,0,0,1,0,2,2,4,1,3,0,4,0,2,2,3,0,1,1
-0.021957749500870705,0.9673747420310974,0.15470609068870544,0.35081031918525696,-0.06490956991910934,-1.3301005363464355,-0.7647159695625305,0.09614815562963486,5.199337482452393,0,0,1,0,1,2,6,1,2,1,4,0,2,3,3,1,1,0
0.41769275069236755,0.7649236917495728,-1.3249567747116089,-1.2206395864486694,-0.06490956991910934,-0.97379070520401,1.2710696458816528,0.09614815562963486,-1.3118345737457275,0,0,0,0,3,2,4,1,1,2,2,0,2,2,5,2,0,0
-0.43182021379470825,-0.8952177166938782,0.8897007703781128,-0.13969135284423828,-1.3357042074203491,1.5932170152664185,-0.1397072672843933,0.09614815562963486,0.7647097110748291,0,0,0,0,1,3,5,2,2,1,3,2,0,1,1,2,1,0
-0.11020511388778687,0.5891314148902893,0.6045854091644287,-0.13969135284423828,1.7587740421295166,0.2764999568462372,-0.1397072672843933,0.09614815562963486,-0.11138856410980225,0,0,1,0,1,2,1,2,5,3,0,3,1,1,2,3,1,0
2.1652965545654297,1.085099220275879,5.199337482452393,1.9145036935806274,-0.06490956991910934,-1.3301005363464355,-4.53032922744751,0.09614815562963486,1.2230836153030396,0,0,1,1,3,1,4,1,5,2,0,0,2,0,3,2,1,0
0.7647187113761902,0.42932209372520447,1.3994548320770264,1.382993459701538,-0.06490956991910934,0.6640228033065796,1.3534059524536133,0.09614815562963486,0.13971036672592163,0,0,1,1,2,3,3,1,1,1,1,0,2,3,3,2,1,0
0.7647291421890259,0.21260769665241241,-0.28221598267555237,-0.13969135284423828,-0.06490956991910934,0.43073078989982605,1.245458960533142,0.09614815562963486,1.0506772994995117,0,0,1,0,3,2,6,1,3,3,2,3,3,2,5,2,1,0
-0.6812251806259155,-0.037785351276397705,0.8897007703781128,0.35081031918525696,-0.06490956991910934,1.324957251548767,0.4307275116443634,0.09614815562963486,0.7647097110748291,0,0,0,0,1,3,6,2,2,1,3,1,0,1,1,2,1,0
-1.0084145069122314,-0.764407753944397,-0.7647108435630798,-1.3829923868179321,1.3625797033309937,-1.226043462753296,-0.1397072672843933,0.09614815562963486,0.13971036672592163,0,0,0,0,2,1,4,1,3,4,4,1,1,4,3,2,0,1
-0.4515831470489502,-1.3090004920959473,-0.28221598267555237,0.35081031918525696,-0.06490956991910934,-0.33087655901908875,-0.6920763254165649,0.09614815562963486,-0.13971029222011566,0,0,1,0,4,2,4,1,3,3,0,3,3,1,1,2,1,0
0.6508310437202454,-1.3090004920959473,-1.3249567747116089,-0.7647097110748291,-0.06490956991910934,-1.0961463451385498,1.0637544393539429,-1.6195082664489746,1.0506772994995117,0,0,1,0,2,1,3,3,4,4,1,0,2,1,4,0,0,0
-0.26042473316192627,-0.5892433524131775,-0.28221598267555237,-1.2975419759750366,-0.06490956991910934,1.5404233932495117,-0.1397072672843933,0.09614815562963486,-0.10983526706695557,0,0,1,0,1,1,5,2,2,1,3,3,0,1,1,2,1,1
-1.0933809280395508,-0.8952177166938782,-0.06968443095684052,-1.593214750289917,-0.06490956991910934,-1.4187829494476318,-1.0129023790359497,-1.354771614074707,-0.2104284167289734,0,0,1,0,3,2,6,1,3,3,4,3,2,1,2,1,1,1
-0.19507934153079987,-0.037785351276397705,0.49842900037765503,0.5859581232070923,-0.06490956991910934,-0.8645128607749939,-1.0129023790359497,0.09614815562963486,0.43072736263275146,0,0,0,0,1,0,6,1,5,1,3,3,3,2,1,2,1,0
-0.45116958022117615,-0.037785351276397705,0.15470609068870544,0.35081031918525696,-0.06490956991910934,0.1397157907485962,0.4307275116443634,0.09614815562963486,-0.7140806317329407,0,0,1,0,2,1,3,3,4,4,1,0,2,3,3,2,1,0
0.28226354718208313,-0.43055662512779236,-0.430728018283844,0.35081031918525696,-0.06490956991910934,-0.4307349622249603,1.3829938173294067,0.09614815562963486,-1.3118345737457275,0,0,0,0,3,0,6,1,0,2,2,1,3,4,4,2,0,0
-0.8511362075805664,-1.218902826309204,-0.28221598267555237,1.245458960533142,-1.4346908330917358,-1.226043462753296,-0.7647159695625305,0.09614815562963486,-0.13971029222011566,0,0,1,0,1,3,4,1,3,3,4,3,0,2,2,2,1,0
-0.343427836894989,-1.3090004920959473,-1.5932172536849976,-2.2003893852233887,-0.06490956991910934,-1.226043462753296,-1.288618564605713,0.09614815562963486,5.199337482452393,0,0,0,0,3,2,4,1,1,3,2,3,3,1,4,2,0,0
1.2206438779830933,0.7649236917495728,-5.073793411254883,-0.967421293258667,-0.06490956991910934,-0.6456235647201538,-0.0543135367333889,0.09614815562963486,-0.7567951679229736,0,0,1,0,2,1,3,3,4,4,1,0,2,3,3,2,1,0
-0.31005632877349854,0.861726701259613,-0.8957803249359131,0.35081031918525696,-0.06490956991910934,0.5436680316925049,0.15668386220932007,-1.354771614074707,0.13971036672592163,0,0,0,0,3,2,0,1,0,3,4,1,3,3,5,0,0,1
0.764721155166626,1.3190178871154785,0.7180484533309937,1.3534055948257446,-0.06490956991910934,0.1397157907485962,0.4307275116443634,-1.220461130142212,0.43072736263275146,0,0,1,0,0,0,3,2,2,1,1,0,2,3,3,1,0,0
0.6106370687484741,-1.3409405946731567,0.6045854091644287,0.7647131085395813,-1.8766731023788452,4.92712926864624,1.7861558198928833,0.09614815562963486,-0.8972259163856506,0,0,1,0,1,3,2,1,1,1,3,2,0,1,1,2,0,0
0.6615609526634216,0.861726701259613,-0.7647108435630798,-1.593214750289917,-0.06490956991910934,-1.0961463451385498,1.2710696458816528,0.09614815562963486,-1.3118345737457275,0,0,1,0,2,1,4,3,0,2,1,0,2,3,3,2,0,0
-0.45282408595085144,-0.764407753944397,-0.7647108435630798,-0.2342146784067154,-0.06490956991910934,0.11987563222646713,-1.2426652908325195,1.6190353631973267,-1.3118345737457275,0,0,1,0,3,2,4,2,0,0,2,3,2,4,4,1,0,1
-0.40925613045692444,1.3190178871154785,0.15470609068870544,-0.5084885954856873,-0.06490956991910934,-1.0961463451385498,-0.6920763254165649,-0.7712264060974121,0.15168844163417816,0,0,1,0,1,2,6,1,5,1,4,3,2,3,3,0,1,1
-0.23143987357616425,-0.24888183176517487,-1.0444084405899048,-2.2003893852233887,-0.06490956991910934,-1.4509706497192383,-0.2533353567123413,0.09614815562963486,0.8933718204498291,0,0,1,0,1,2,4,1,1,0,2,1,3,1,1,2,0,0
-1.0926809310913086,0.21260769665241241,-1.2206387519836426,-0.33087047934532166,-0.06490956991910934,-1.0961463451385498,-0.49268415570259094,0.09614815562963486,0.13971036672592163,0,0,0,0,3,2,4,1,3,2,4,0,2,4,3,2,0,0
0.6495978832244873,-1.0433752536773682,-1.4461023807525635,-0.7647097110748291,-0.06490956991910934,-0.97379070520401,1.297542691230774,0.09614815562963486,0.43072736263275146,0,0,1,0,1,3,4,1,3,3,4,0,2,2,3,2,1,0
2.4407973289489746,1.085099220275879,1.6362063884735107,1.245458960533142,-0.06490956991910934,0.6640228033065796,-1.0129023790359497,0.09614815562963486,0.7649757266044617,0,0,1,1,3,3,2,2,2,3,4,1,3,3,3,2,1,0
0.7647319436073303,-0.24888183176517487,-0.430728018283844,-0.7647097110748291,-0.06490956991910934,0.11987563222646713,1.3534059524536133,0.09614815562963486,-1.3118345737457275,0,0,0,0,4,2,0,1,0,3,2,1,3,3,3,2,0,0
0.44709330797195435,1.5193676948547363,0.9747776985168457,0.35081031918525696,-0.06490956991910934,0.43073078989982605,0.8485433459281921,-1.220461130142212,-0.8972259163856506,0,0,1,1,1,3,1,2,1,3,1,0,2,3,3,1,1,0
0.5994483828544617,-0.43055662512779236,-0.28221598267555237,0.1182447001338005,-0.06490956991910934,0.6640228033065796,-0.4307028353214264,-1.6195082664489746,-1.3118345737457275,0,0,0,0,3,2,3,1,3,3,1,1,3,3,3,0,0,0
0.43865135312080383,-0.037785351276397705,1.3058111667633057,0.35081031918525696,-0.06490956991910934,0.840195894241333,1.2710696458816528,-1.220461130142212,0.43072736263275146,0,0,1,0,1,0,5,1,5,1,3,1,3,3,1,1,1,0
0.41179683804512024,-0.037785351276397705,0.9747776985168457,0.35081031918525696,-1.8766731023788452,1.7145906686782837,1.1651415824890137,-1.220461130142212,-0.13971029222011566,0,0,1,0,1,3,5,2,4,1,3,3,3,3,3,3,1,0
0.7647317051887512,1.085099220275879,-0.7647108435630798,0.7647131085395813,-0.06490956991910934,-0.5350834727287292,1.2206394672393799,0.09614815562963486,0.7348276972770691,0,0,0,0,3,2,6,1,3,3,3,3,2,3,1,2,1,0
-0.506458580493927,0.5891314148902893,-0.7647108435630798,-1.2206395864486694,-0.06490956991910934,-0.7646933197975159,-0.7647159695625305,0.09614815562963486,0.13971036672592163,0,0,0,0,4,2,4,1,0,4,4,3,3,3,5,2,0,1
-0.5598437190055847,0.21260769665241241,-0.430728018283844,0.7647131085395813,5.199337482452393,0.2764999568462372,-0.31130674481391907,-0.9712346792221069,1.252647042274475,0,0,0,0,0,3,4,1,1,1,0,3,0,3,3,0,0,1
5.199337482452393,0.861726701259613,0.7180484533309937,-0.2342146784067154,-0.06490956991910934,-1.226043462753296,-1.2426652908325195,0.09614815562963486,-1.3118345737457275,0,0,0,1,2,1,3,3,4,4,1,0,2,3,3,2,0,0
-0.03653402626514435,0.21260769665241241,-0.13970938324928284,-0.43072792887687683,-0.06490956991910934,-0.13970260322093964,-0.1397072672843933,-1.220461130142212,0.43072736263275146,0,0,1,0,3,2,6,1,5,1,0,3,3,1,2,0,1,1
-0.11387050896883011,-1.0433752536773682,0.8897007703781128,1.2206381559371948,-1.24831223487854,-0.13970260322093964,-0.5566200613975525,0.09614815562963486,0.4313385486602783,0,0,1,0,1,2,5,1,2,3,0,3,1,1,3,2,1,0
-0.36714068055152893,0.7649236917495728,-0.28221598267555237,-0.7647097110748291,-0.06490956991910934,1.4461026191711426,-0.1397072672843933,-1.0630155801773071,-1.1411612033843994,0,0,0,0,3,2,1,2,1,0,2,3,3,0,0,1,0,1
-0.20185096561908722,-1.3743091821670532,-0.06968443095684052,-0.7647097110748291,-0.06490956991910934,-1.226043462753296,-0.49268415570259094,0.09614815562963486,5.199337482452393,0,0,1,0,3,3,0,1,5,3,0,1,2,4,1,1,1,0
-1.2394901514053345,-1.2488425970077515,0.6045854091644287,0.5859581232070923,-0.06490956991910934,0.1397157907485962,0.4307275116443634,0.09614815562963486,1.225480079650879,0,0,1,0,3,1,6,2,3,3,4,0,2,1,1,3,1,1
1.2206400632858276,-1.2488425970077515,-0.6744905710220337,0.1182447001338005,-0.06490956991910934,-0.13970260322093964,0.030685478821396828,-1.6195082664489746,-0.2104284167289734,0,0,1,0,1,3,3,1,5,1,2,3,3,4,3,1,1,1
0.420019268989563,-0.764407753944397,-0.28221598267555237,-0.43072792887687683,-1.8766731023788452,0.840195894241333,1.5155640840530396,0.09614815562963486,-0.4307272732257843,0,0,1,0,3,1,6,2,4,1,3,3,1,3,1,2,1,0
-1.226370096206665,0.42932209372520447,-1.3249567747116089,-0.967421293258667,-0.06490956991910934,-0.33087655901908875,-1.2426652908325195,0.09614815562963486,-1.3118345737457275,0,0,1,0,3,2,4,1,3,2,2,0,2,0,4,0,0,1
0.7647509574890137,-5.199337482452393,1.5072892904281616,-0.43072792887687683,-0.06490956991910934,1.2206400632858276,1.324957251548767,-1.220461130142212,0.43072736263275146,0,0,1,0,1,3,5,2,5,1,1,3,3,3,1,3,1,0
-0.6162291169166565,0.21260769665241241,-0.5894565582275391,-1.2206395864486694,-0.06490956991910934,-0.33087655901908875,0.11590710282325745,0.09614815562963486,-1.3118345737457275,0,0,1,0,3,2,0,1,0,0,2,1,3,4,3,2,0,1
-0.4375666677951813,1.8920947313308716,1.2547186613082886,0.5859581232070923,2.0612096786499023,1.2206400632858276,0.11590710282325745,1.309215784072876,0.43072736263275146,0,0,0,0,1,3,4,2,1,3,0,3,3,4,1,3,1,1
1.9674330949783325,0.21260769665241241,1.3418619632720947,2.0853519439697266,-0.06490956991910934,0.2764999568462372,0.07322970032691956,0.09614815562963486,1.2810078859329224,0,0,1,1,3,3,0,1,1,3,3,0,2,3,3,0,1,1
-1.2317798137664795,0.42932209372520447,-0.5084887742996216,-0.967421293258667,1.3879623413085938,-0.2342197448015213,-0.31130674481391907,0.09614815562963486,-0.7140806317329407,0,0,0,0,1,2,0,1,1,3,4,0,1,3,2,3,0,1
-1.5986884832382202,-0.037785351276397705,0.0,-1.3829923868179321,-1.2820974588394165,0.1397157907485962,0.4307275116443634,-0.8471415638923645,0.7647097110748291,0,0,1,0,2,1,5,1,5,4,1,0,3,3,3,1,1,1
-0.7591626048088074,-1.3409405946731567,0.3003776967525482,0.5859581232070923,1.2912561893463135,0.43073078989982605,-0.19620387256145477,0.8937974572181702,1.3585225343704224,0,0,1,0,2,1,6,2,5,1,4,3,1,1,2,3,1,1
-0.5166745185852051,0.42932209372520447,1.4197219610214233,0.35081031918525696,1.6342052221298218,1.2206400632858276,0.07322970032691956,1.3830312490463257,-0.7607464790344238,0,0,1,0,2,3,2,2,1,1,4,3,1,1,2,2,1,1
0.7647231221199036,0.861726701259613,-0.9674216508865356,-1.2206395864486694,-0.06490956991910934,-0.33087655901908875,0.8882685303688049,0.09614815562963486,-1.3118345737457275,0,0,0,0,4,2,0,1,0,2,1,0,2,4,4,2,0,0
0.7647135257720947,-0.43055662512779236,-1.3249567747116089,-0.38032475113868713,-0.06490956991910934,-0.97379070520401,1.324957251548767,0.09614815562963486,-1.3118345737457275,0,0,0,0,2,2,4,1,5,3,4,1,3,1,3,2,0,0
0.399426132440567,-0.43055662512779236,-1.0444084405899048,-1.593214750289917,-0.06490956991910934,-0.4307349622249603,1.1651415824890137,0.09614815562963486,-1.3118345737457275,0,0,0,0,1,2,4,3,4,2,4,0,2,4,3,2,0,0
-0.8774358630180359,0.9673747420310974,0.3554905951023102,0.35081031918525696,-0.06490956991910934,0.6640228033065796,0.07322970032691956,0.09614815562963486,-0.2104284167289734,0,0,1,0,3,2,1,2,3,3,4,3,0,1,2,2,1,1
5.199337482452393,0.42932209372520447,0.7729355096817017,0.35081031918525696,-0.06490956991910934,-0.6456235647201538,-1.0129023790359497,-1.1124454736709595,-1.3118345737457275,0,0,0,1,3,1,4,1,2,3,2,3,3,2,3,0,0,1
-1.236221432685852,0.21260769665241241,0.13970930874347687,-0.967421293258667,-0.06490956991910934,-1.226043462753296,-0.8416281938552856,0.09614815562963486,0.17872188985347748,0,0,1,0,2,1,3,3,4,4,1,0,2,3,3,2,1,0
-0.725222647190094,-0.037785351276397705,1.0675700902938843,-0.43072792887687683,-0.06490956991910934,2.2461864948272705,0.14409923553466797,0.09614815562963486,1.2230836153030396,0,0,0,0,0,3,6,2,5,1,0,0,1,3,5,2,1,0
0.11672238260507584,-1.5701736211776733,0.9747776985168457,-0.43072792887687683,-0.06490956991910934,0.6640228033065796,-1.2206425666809082,1.058305263519287,-0.2104284167289734,0,0,1,0,1,3,6,1,3,3,0,2,3,1,2,3,1,1
0.4711265563964844,0.7649236917495728,-0.28221598267555237,0.7647131085395813,-0.06490956991910934,0.5436680316925049,0.9294475317001343,0.09614815562963486,-1.3118345737457275,0,0,0,0,1,2,0,1,1,2,4,0,2,2,5,2,0,0
0.7647327184677124,1.432267427444458,-0.28221598267555237,-1.914495587348938,-0.06490956991910934,-0.8645128607749939,0.810114324092865,0.09614815562963486,-1.3118345737457275,0,0,0,0,1,1,3,2,3,3,4,3,3,2,3,0,0,0
-1.2510359287261963,-0.037785351276397705,0.9747776985168457,0.35081031918525696,-0.06490956991910934,1.2886178493499756,-0.9238747358322144,0.09614815562963486,0.7647097110748291,0,0,1,0,1,1,5,2,2,1,1,3,2,0,3,2,1,0
-0.28759413957595825,-1.218902826309204,-0.7647108435630798,-1.2206395864486694,-0.06490956991910934,-0.97379070520401,-0.7647159695625305,0.09614815562963486,-1.3118345737457275,0,0,0,0,3,2,4,1,0,2,2,1,3,4,3,2,0,0
-1.0122644901275635,-0.037785351276397705,-1.0444084405899048,-0.43072792887687683,-0.06490956991910934,0.1397157907485962,-0.9238747358322144,0.09614815562963486,0.13971036672592163,0,0,0,0,3,2,4,1,3,3,2,3,3,3,4,2,0,0
-1.2253172397613525,-1.4460711479187012,-0.28221598267555237,-0.2342146784067154,-0.06490956991910934,0.1397157907485962,0.4307275116443634,2.927790880203247,0.43072736263275146,0,0,1,0,2,1,3,3,4,4,1,0,2,3,3,2,1,1
0.6533005237579346,-0.037785351276397705,0.3554905951023102,0.35081031918525696,-0.06490956991910934,0.1397157907485962,0.4307275116443634,0.09614815562963486,1.3276504278182983,0,0,1,0,2,3,3,3,4,1,3,0,2,3,1,2,1,0
-1.6212167739868164,-1.8563494682312012,-1.2206387519836426,-0.13969135284423828,-0.06490956991910934,1.4916044473648071,-0.5566200613975525,0.09614815562963486,-0.8972259163856506,0,0,0,0,2,1,1,1,4,4,1,0,2,3,3,2,0,0
-0.05233385041356087,0.42932209372520447,-1.3249567747116089,-0.43072792887687683,-0.06490956991910934,-1.3301005363464355,-0.622918426990509,0.09614815562963486,-1.3118345737457275,0,0,0,0,3,2,6,1,3,3,2,0,2,4,4,2,0,1
-0.6385086178779602,0.861726701259613,-0.5894565582275391,0.35081031918525696,-0.06490956991910934,-1.3880014419555664,-0.6920763254165649,1.3611797094345093,-1.3118345737457275,0,0,0,0,3,2,4,1,3,3,4,1,3,4,0,0,0,1
0.7647097110748291,-0.037785351276397705,-0.28221598267555237,0.5859581232070923,-0.06490956991910934,-1.918519377708435,1.4138445854187012,-1.6195082664489746,-0.2104284167289734,0,0,1,0,1,2,6,1,3,3,4,1,3,2,2,1,1,0
-0.1752133071422577,0.7649236917495728,-0.06968443095684052,-0.2342146784067154,-0.06490956991910934,-0.13970260322093964,0.14409923553466797,0.09614815562963486,1.332576870918274,0,0,0,0,1,3,3,2,2,1,3,0,2,2,1,2,0,0
0.14330731332302094,-0.037785351276397705,0.15470609068870544,0.35081031918525696,-0.06490956991910934,0.11987563222646713,-1.2426652908325195,0.09614815562963486,0.11294219642877579,0,0,1,0,1,3,6,0,2,3,0,2,0,1,1,2,1,0
-0.2697288990020752,0.861726701259613,0.0,-0.7647097110748291,-0.06490956991910934,-0.8645128607749939,-0.7647159695625305,0.09614815562963486,0.8933718204498291,0,0,0,0,4,2,6,1,3,3,4,1,3,4,1,0,0,1
-0.6812251806259155,-0.037785351276397705,0.8897007703781128,0.35081031918525696,-0.06490956991910934,1.324957251548767,0.4307275116443634,0.09614815562963486,5.199337482452393,0,0,0,0,1,3,6,2,2,1,3,0,3,1,1,2,1,0
0.4808157980442047,-0.24888183176517487,0.06968435645103455,-0.5894561409950256,-0.06490956991910934,-1.0961463451385498,1.2206394672393799,0.09614815562963486,0.43072736263275146,0,0,1,0,2,2,3,1,2,3,1,0,2,3,1,2,1,0
-0.0766681581735611,-0.5892433524131775,-1.3249567747116089,-0.43072792887687683,-0.06490956991910934,-0.6456235647201538,-1.288618564605713,0.09614815562963486,-1.1162159442901611,0,0,0,0,3,2,4,1,1,3,2,0,2,3,0,2,1,0
0.41635140776634216,0.7649236917495728,-0.28221598267555237,0.35081031918525696,-0.06490956991910934,-1.3301005363464355,0.7434532642364502,0.09614815562963486,0.7300930023193359,0,0,1,0,3,2,3,1,4,2,2,0,2,3,3,0,1,0
-0.9768949151039124,-0.037785351276397705,0.15470609068870544,0.35081031918525696,-0.06490956991910934,0.1397157907485962,0.4307275116443634,0.09614815562963486,-1.3118345737457275,0,0,0,0,4,2,6,1,1,3,4,3,3,2,0,2,0,0
0.7647221088409424,1.3548518419265747,0.9747776985168457,1.2581610679626465,-1.8766731023788452,1.5932170152664185,0.22731369733810425,-1.220461130142212,-0.7567951679229736,0,0,1,0,0,0,2,1,1,1,2,1,1,3,2,3,1,0
-0.4135066270828247,-0.764407753944397,-0.28221598267555237,0.8616365790367126,-0.06490956991910934,0.1397157907485962,0.4307275116443634,0.09614815562963486,-1.3118345737457275,0,0,0,0,2,1,3,1,4,4,1,0,2,3,3,2,0,0
-1.2985728979110718,-0.5892433524131775,-0.7647108435630798,-1.2206395864486694,-0.06490956991910934,-0.97379070520401,-0.4307028353214264,0.09614815562963486,0.17872188985347748,0,0,1,0,3,2,4,1,3,3,0,1,3,2,1,2,1,0
0.7647497653961182,1.085099220275879,-0.6744905710220337,-1.3829923868179321,-0.06490956991910934,-0.8645128607749939,0.8882685303688049,0.09614815562963486,0.13971036672592163,0,0,1,0,3,2,4,1,3,2,2,1,3,2,1,2,1,0
0.5647589564323425,0.21260769665241241,-1.2206387519836426,-0.7647097110748291,-0.06490956991910934,0.2764999568462372,0.9722663164138794,0.09614815562963486,-1.3118345737457275,0,0,1,0,2,1,4,1,4,3,1,0,2,2,3,2,0,0
0.5341870784759521,-0.43055662512779236,-0.7647108435630798,0.35081031918525696,-0.06490956991910934,0.1397157907485962,0.4307275116443634,0.09614815562963486,0.13971036672592163,0,0,1,0,3,2,4,1,0,0,3,3,0,1,1,2,1,0
0.7647419571876526,0.7649236917495728,1.3895330429077148,1.2206381559371948,-1.8766731023788452,1.2206400632858276,1.245458960533142,-1.220461130142212,-0.35549044609069824,0,0,1,0,1,3,6,1,1,1,0,1,1,3,3,3,1,0
0.7647475600242615,0.21260769665241241,-1.3249567747116089,-1.2206395864486694,-0.06490956991910934,-1.276344656944275,1.245458960533142,0.09614815562963486,-1.3118345737457275,0,0,1,0,1,3,4,1,0,3,1,0,2,4,4,2,0,0
-1.241318702697754,1.2520254850387573,0.6602537035942078,-1.2206395864486694,-0.06490956991910934,1.7145906686782837,-1.265307903289795,1.4778486490249634,0.9349803328514099,0,0,0,0,1,3,1,3,3,3,0,0,0,3,3,3,1,1
