Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18
1.6425375938415527,1.3298946619033813,-1.756771445274353,1.687246561050415,-0.8098810911178589,1.0964198112487793,-1.970504641532898,0.6134850382804871,-1.412418007850647,0.9212002754211426,0.6616610288619995,-0.28339865803718567,-0.12459985911846161,0.8973355889320374,0,0,0,1
0.5248515605926514,-0.42469102144241333,1.2353944778442383,0.41641658544540405,-1.4248394966125488,-0.5929333567619324,0.20167599618434906,-0.07796799391508102,1.0461225509643555,0.31816595792770386,-1.679918646812439,0.7084438800811768,1.1346654891967773,0.9133570790290833,1,3,0,0
-0.4219154119491577,0.5119936466217041,0.46093565225601196,-0.6066969037055969,-1.1816989183425903,-0.9565518498420715,0.10270704329013824,-1.2566592693328857,0.44552183151245117,1.4119592905044556,0.22375327348709106,-0.11008711904287338,0.10070241987705231,1.6545982360839844,1,1,1,0
0.6373186111450195,-0.9949895739555359,-1.1699968576431274,1.0764992237091064,-0.26554015278816223,-0.48901626467704773,1.911351203918457,-1.1861993074417114,0.9874945282936096,0.9471864700317383,-1.9708378314971924,2.2309494018554688,-0.3339215815067291,-0.1678374707698822,0,3,0,0
0.29480409622192383,-0.5521767139434814,-0.029351796954870224,1.7423927783966064,1.3714367151260376,1.3792297840118408,-0.1899295449256897,0.13718445599079132,0.25489458441734314,-0.6051429510116577,-0.2563927471637726,0.2765173316001892,0.18048697710037231,0.4473220109939575,0,1,0,1
0.05546832084655762,-0.025643911212682724,0.7587721347808838,-0.7382634282112122,-0.5460929274559021,-1.2859725952148438,2.4950917577371e-05,0.23824411630630493,-1.209519624710083,0.6236544251441956,-1.1018564701080322,-1.1416594982147217,-0.6690966486930847,-0.745333194732666,1,1,0,0
1.1919465065002441,0.10805945098400116,-1.5987955331802368,-0.2758452594280243,-1.5367194414138794,0.9915956854820251,0.38920921087265015,-0.2675466239452362,-0.06905780732631683,-1.5208930969238281,1.1624647378921509,0.6323665380477905,-0.6434378623962402,-3.0246262550354004,0,2,1,1
1.0684136152267456,1.4813679456710815,1.2402857542037964,-1.2063475847244263,-0.33873251080513,-0.26960593461990356,1.1995512247085571,0.12857162952423096,0.9529596567153931,1.7705928087234497,0.12175042927265167,0.7516634464263916,0.45309874415397644,1.3187220096588135,1,1,1,0
1.5800623893737793,1.0848578214645386,-0.40470772981643677,0.10122861713171005,-1.4708757400512695,-1.1633365154266357,0.13636796176433563,0.295065313577652,-0.8947701454162598,1.011594295501709,-1.6453192234039307,1.599753737449646,1.291077733039856,1.7294402122497559,0,3,1,1
-0.5058794021606445,-1.2814319133758545,-0.2648111879825592,1.248192548751831,0.0604652538895607,-0.5458252429962158,-0.8499593734741211,0.6375670433044434,-1.3884671926498413,-1.2989981174468994,-1.5180721282958984,0.37406235933303833,-1.100303292274475,-1.3164113759994507,1,3,0,0
1.3424609899520874,-1.7065545320510864,-0.9660875797271729,1.4551026821136475,-1.1997363567352295,-1.3419286012649536,0.5276877284049988,0.28879520297050476,-0.317028671503067,0.8610271215438843,-2.284311294555664,0.05745261535048485,-0.8949304819107056,-0.05432790145277977,1,1,0,1
0.4286465346813202,-1.6202800273895264,-0.44677606225013733,-0.8195639848709106,-0.8936144113540649,0.15997566282749176,-0.5624518394470215,-0.8630218505859375,1.5470795631408691,0.09645256400108337,0.2887357175350189,0.7447483539581299,0.2105572670698166,0.5469456911087036,1,3,0,0
0.05388568341732025,0.9846433401107788,1.1970605850219727,-0.9665722250938416,-0.44763559103012085,-0.6188642382621765,-0.7156340479850769,0.7542405128479004,1.2474534511566162,0.5312998294830322,-0.3477253317832947,0.4925254285335541,0.3345222771167755,-0.2117733508348465,0,1,0,1
-2.5177180767059326,-0.1435474008321762,-1.2189600467681885,-0.4569185674190521,0.1968197077512741,0.580386221408844,0.4231739044189453,0.04667500779032707,0.8460239768028259,0.7333768606185913,-0.6742604374885559,1.1029155254364014,0.5431556105613708,1.6512477397918701,0,3,0,0
-0.8934237360954285,1.0576947927474976,0.7512079477310181,-0.9297688007354736,-0.09221187233924866,-1.0483136177062988,-0.059464823454618454,0.26505592465400696,1.752804160118103,1.1964613199234009,0.5379539728164673,0.7436738610267639,0.1828683614730835,0.4424518942832947,0,3,0,1
-0.7044358253479004,-0.3297470510005951,-0.2198844999074936,0.7486796379089355,0.519145667552948,-0.8741481304168701,1.3774856328964233,-0.02807062864303589,-0.6255133152008057,0.21453654766082764,-0.2028932124376297,1.314902663230896,0.21491694450378418,1.0033073425292969,0,3,1,1
0.2187565565109253,-0.8757382035255432,0.12192728370428085,0.37389281392097473,1.8170647621154785,-0.006567516829818487,-1.058485984802246,-0.8048726320266724,1.2958712577819824,2.3222129344940186,1.2515751123428345,-0.07154611498117447,-0.18579812347888947,0.5985326170921326,1,1,0,1
-0.4240248203277588,0.9513758420944214,-0.040476731956005096,-0.7960763573646545,2.123715877532959,0.11115562170743942,-0.30343493819236755,-0.6698234677314758,0.31215810775756836,-0.46593788266181946,-1.1685361862182617,-0.8470380902290344,-0.7766230702400208,-2.393463373184204,1,2,0,0
-1.0597511529922485,-1.2553513050079346,1.2211655378341675,-1.69325590133667,0.11839349567890167,-1.7667609453201294,1.2873873710632324,-1.8790104389190674,0.08674692362546921,-0.4208824932575226,1.066516399383545,0.5717191100120544,-0.6454155445098877,0.8922369480133057,1,1,1,1
0.5572687387466431,-5.199337482452393,-1.2334058284759521,-0.346790611743927,1.0476561784744263,0.10708357393741608,0.8116947412490845,0.26724451780319214,-0.055698540061712265,0.8531338572502136,-0.8132628798484802,-0.40685179829597473,2.08622145652771,-0.11850829422473907,0,1,0,1
-0.1365940272808075,1.9302442073822021,0.9773942232131958,0.47760820388793945,1.5678789615631104,0.3100793659687042,0.1289006471633911,1.2824349403381348,-0.6031930446624756,1.3227850198745728,-0.5321565866470337,1.1640344858169556,-1.3854137659072876,-0.6315091848373413,1,3,0,1
-0.33774763345718384,-0.9304705858230591,-2.18690824508667,0.07349126785993576,-0.5808882713317871,0.061394643038511276,0.19441622495651245,1.6420432329177856,0.7975937128067017,0.8269496560096741,1.0324114561080933,-0.9868834018707275,1.138375997543335,0.9700083136558533,0,1,0,0
1.1471084356307983,1.0689219236373901,-0.20986181497573853,-0.1314856857061386,-2.0044124126434326,-0.04093257337808609,0.2555626332759857,2.0620217323303223,-0.6575031876564026,-0.2338203489780426,-0.8608831763267517,-0.6742227673530579,-2.8198390007019043,-1.2506814002990723,1,2,0,0
-1.6515799760818481,0.8406944274902344,-0.1245940625667572,-1.099774956703186,-0.6217261552810669,-0.12594299018383026,-0.45693299174308777,0.3859434127807617,2.0056710243225098,1.6891847848892212,-0.05685984715819359,0.7665646076202393,1.730175256729126,0.0013730479404330254,0,3,1,0
-0.20866240561008453,0.8497790098190308,-0.6906792521476746,0.17603544890880585,-1.1828844547271729,-0.056254979223012924,0.5530296564102173,1.2660458087921143,0.22752176225185394,0.7449731230735779,-1.495340347290039,-0.7000961899757385,0.38547924160957336,-0.7363172769546509,0,3,0,0
-0.7598643898963928,0.04053930938243866,0.3144989311695099,-0.20583997666835785,0.012433347292244434,-0.6415671110153198,0.14696833491325378,0.3597087562084198,-0.1383441984653473,0.4503766596317291,0.6042977571487427,-0.37143227458000183,1.2400330305099487,-0.2618851363658905,1,1,0,1
0.3086758553981781,-0.9551765322685242,1.6480735540390015,0.7908304333686829,1.0797492265701294,0.6480259895324707,-1.4529802799224854,0.12233882397413254,-1.860060453414917,-0.8758369088172913,1.006806492805481,-0.742901086807251,-1.5396900177001953,-1.1673014163970947,1,2,0,0
0.9928977489471436,0.6973088383674622,-0.37504395842552185,-1.1625841856002808,1.4634552001953125,0.1541823446750641,0.17021100223064423,-0.5852850079536438,0.182594895362854,-0.6981191039085388,-0.06379567831754684,1.9525481462478638,-0.8600531220436096,-1.4059072732925415,1,2,0,0
1.9910801649093628,-1.3053537607192993,-0.04815295338630676,-0.2560289204120636,-0.34682655334472656,-0.606397807598114,-0.03456016257405281,0.7490848898887634,-0.5614016056060791,0.6392390727996826,-1.3507661819458008,-0.3631610870361328,-0.23168005049228668,-0.5910230278968811,0,3,0,0
1.0553897619247437,0.8955704569816589,1.2139477729797363,0.9637902975082397,-1.1609725952148438,0.17498885095119476,-1.1829220056533813,-0.07011877000331879,-2.038902521133423,0.05954355001449585,0.4659351408481598,-0.2698702812194824,-1.3629056215286255,0.13749772310256958,1,3,0,0
-1.12898588180542,-1.229232668876648,0.4848557710647583,0.42040684819221497,0.7516505718231201,-0.31243765354156494,1.364813208580017,0.4980543255805969,0.21500623226165771,-0.6722897291183472,0.12586046755313873,0.3292921185493469,0.6711450815200806,0.11741241812705994,1,2,1,1
0.00040444391197524965,-1.17325758934021,1.7709360122680664,0.47837764024734497,-0.6544510722160339,1.124840259552002,-0.3867374360561371,1.587561011314392,0.06750626862049103,-0.9392112493515015,-1.166006088256836,0.06487513333559036,0.25350669026374817,-1.2137690782546997,0,1,0,0
0.3552490174770355,3.8670730590820312,0.5005423426628113,0.7058903574943542,-0.5300704836845398,-0.12570610642433167,-0.7677329778671265,0.10589804500341415,-0.8386670351028442,-1.5860048532485962,-1.7824410200119019,0.9994489550590515,-1.315825343132019,-2.148308038711548,1,3,0,0
1.9198013544082642,-0.2636663615703583,-0.515265703201294,-2.563171625137329,-0.1707090586423874,0.332195907831192,-0.7948935031890869,-0.8676944971084595,1.9191781282424927,0.6359738111495972,-0.005140658468008041,-1.7282078266143799,-0.4586171507835388,1.8379956483840942,1,1,0,1
1.7071833610534668,1.5791348218917847,0.2682684659957886,1.7570234537124634,0.2486017495393753,1.668956995010376,0.013475247658789158,0.3134791851043701,-0.21582898497581482,-0.5985444784164429,-0.3792491853237152,0.5179192423820496,-0.7021870017051697,-0.41848379373550415,0,3,0,0
0.13549260795116425,-0.16315858066082,0.8044917583465576,-0.14229512214660645,0.1906861960887909,0.5453742146492004,0.30126434564590454,0.5450456738471985,0.09193331748247147,-1.72999107837677,0.384800523519516,-0.44823750853538513,0.3797503113746643,0.7258256077766418,1,3,1,1
-0.8433651328086853,2.016291618347168,-0.6139345169067383,-0.6597708463668823,-1.058637261390686,1.3370554447174072,0.0882377177476883,1.5118886232376099,-0.27430716156959534,-0.3101845681667328,0.39355477690696716,-0.9211649894714355,-0.8672857880592346,-1.1065462827682495,0,3,0,0
0.0006916036363691092,-0.23521363735198975,-1.1115142107009888,-1.1197232007980347,1.6814990043640137,-1.1938869953155518,1.391162633895874,-0.43441319465637207,0.48709583282470703,-0.7869948148727417,0.41010528802871704,0.1936211884021759,-0.11889295279979706,-0.30441468954086304,1,0,0,1
1.6756987571716309,0.6077494025230408,-1.6238489151000977,0.7478954792022705,0.4364412724971771,1.5489076375961304,-1.2699648141860962,-0.5337818264961243,-0.7489244341850281,-0.6838617920875549,0.3902726471424103,-0.10445406287908554,-0.8524947166442871,-1.246604323387146,0,3,0,0
-0.8564668297767639,-0.23731552064418793,-1.2509549856185913,-1.6958588361740112,-0.49517178535461426,-0.8469191193580627,0.8868252635002136,-0.9540927410125732,0.44043582677841187,0.9989798665046692,1.252226710319519,1.5757861137390137,2.18339204788208,1.6443370580673218,1,1,0,1
1.809556484222412,0.4129785895347595,-0.15209923684597015,-1.1667234897613525,-0.35710063576698303,0.3626731038093567,-1.2011348009109497,0.05288532376289368,-1.2029818296432495,0.601330578327179,0.5292536616325378,-1.6630300283432007,-0.9301336407661438,-0.9463293552398682,1,2,0,0
-1.389944314956665,-0.7298266291618347,0.5499904155731201,-0.6062527298927307,-0.6664538383483887,-0.08015009015798569,0.24003443121910095,0.7207631468772888,-0.1784062683582306,0.790899932384491,-0.336252361536026,-0.43038690090179443,-0.0724729672074318,1.747945785522461,0,3,0,0
-0.21935294568538666,0.5411633253097534,-0.679548442363739,0.7134989500045776,1.3619720935821533,1.5702422857284546,0.0003067319339606911,-0.732867956161499,-1.7835911512374878,-1.837576150894165,-0.9408649206161499,0.17205503582954407,0.4031912684440613,-0.4851069450378418,0,1,0,0
0.3381733000278473,1.0172791481018066,-0.06030741706490517,0.6722938418388367,1.0053759813308716,0.000434325251262635,0.210611492395401,-1.7239972352981567,0.7149365544319153,0.4066799283027649,0.7384754419326782,-1.3448610305786133,0.8647964596748352,0.146382674574852,0,2,0,1
-0.3186972141265869,-1.6922333240509033,-0.27644267678260803,-0.43180403113365173,1.8777908086776733,0.6094681620597839,0.8143104314804077,-1.595969319343567,-0.2996387183666229,0.2512661814689636,1.68794846534729,-1.3590010404586792,0.15060941874980927,-0.4262656271457672,0,2,0,1
-0.38570278882980347,-1.4915767908096313,0.3440973162651062,-1.3105155229568481,-0.13349521160125732,-0.6312836408615112,0.7141616344451904,0.309162437915802,0.9786451458930969,1.0862882137298584,0.7029370069503784,-0.6351342797279358,0.42989030480384827,-0.23933181166648865,1,1,0,1
0.4501633644104004,0.32194504141807556,-0.7526126503944397,0.889703631401062,1.0420843362808228,2.9133546352386475,-0.005664784926921129,0.9498804807662964,-0.7668504118919373,-0.7193930149078369,-0.2912057042121887,0.6974747776985168,-0.6459423303604126,-0.5125706195831299,0,3,0,0
-1.631082534790039,-0.09001515805721283,0.9521614909172058,-0.7330672740936279,-1.0404781103134155,-0.45197048783302307,-1.4511029720306396,-0.6733156442642212,0.5369060039520264,1.3326345682144165,0.009034446440637112,0.8432517647743225,-0.15052282810211182,-0.7780763506889343,1,3,1,0
0.7611554861068726,-0.6819106936454773,0.5027894377708435,-0.6594641208648682,1.2179656028747559,-0.6359481811523438,-0.5132062435150146,-0.23133422434329987,-0.404050350189209,-0.5870586633682251,0.6502142548561096,-1.2974289655685425,0.11789685487747192,1.4578739404678345,1,2,0,0
-1.590166687965393,-0.456137090921402,-0.8568450212478638,-0.4675435721874237,0.24875769019126892,-0.3553868234157562,1.2050435543060303,-0.34449872374534607,1.4334864616394043,-0.11721406877040863,-0.1025681123137474,0.8059552311897278,0.5819138288497925,1.8422130346298218,1,1,0,1
1.4502826929092407,0.30958041548728943,0.5229730010032654,0.3283730149269104,-0.29267439246177673,0.5024924278259277,1.4543170928955078,0.5240744352340698,-0.1830686777830124,-0.1947561502456665,-0.7274963855743408,0.19224168360233307,0.4656766653060913,0.031739309430122375,0,1,0,0
1.2203882932662964,0.382291704416275,-0.06435328722000122,0.8971211314201355,0.01810907945036888,-0.8510330319404602,-0.4729177951812744,-0.5162733197212219,0.6755785942077637,-0.3762047290802002,0.6916994452476501,2.2536745071411133,0.4238486886024475,-0.2318393588066101,0,3,0,1
-0.49175018072128296,-0.5796595811843872,-1.7428154945373535,0.3438964784145355,1.4929665327072144,-0.19650423526763916,1.7606459856033325,0.3354756534099579,1.814645528793335,-0.6707956790924072,-0.4094063937664032,-0.4441690444946289,0.9424323439598083,-0.25583770871162415,1,3,0,0
-0.49427735805511475,2.4090425968170166,1.4077050685882568,0.8875784873962402,0.057579223066568375,-0.4414944350719452,-0.204739049077034,0.6991417407989502,-1.738008975982666,-0.4496597945690155,0.7825509905815125,-0.2430734932422638,-0.995457649230957,-0.8622980117797852,1,3,0,1
-1.372613549232483,-1.3718411922454834,-1.6768709421157837,0.0022818902507424355,-1.7532012462615967,-0.14974293112754822,1.0386165380477905,1.7839633226394653,-0.3179207146167755,0.7346852421760559,-0.898955762386322,-0.1443389654159546,1.0337450504302979,-0.6923702955245972,0,1,0,1
-0.1583719104528427,-0.8867943286895752,1.6936689615249634,-1.0437023639678955,-0.938856303691864,-1.6094492673873901,0.14767684042453766,0.33961549401283264,0.8023830056190491,1.3423705101013184,-0.0820288434624672,-0.3970527946949005,-0.41060686111450195,-0.5426949262619019,0,1,1,1
-1.8054466247558594,-1.6571593284606934,-1.643001914024353,-0.016443096101284027,-0.3980734944343567,-0.245849609375,1.5973342657089233,-1.7486379146575928,-0.11430985480546951,-0.2953483462333679,-0.37841248512268066,-1.6883519887924194,0.7269732356071472,-0.2597382962703705,1,2,1,1
-1.2854293584823608,1.4915103912353516,1.362450122833252,-0.5532016754150391,0.4694005846977234,0.33637669682502747,0.9129483103752136,-0.3269519805908203,0.22358965873718262,-0.7484196424484253,0.46885135769844055,-1.0005912780761719,0.6648889780044556,-0.3887646794319153,1,3,0,0
0.36779043078422546,0.299673467874527,0.2806101143360138,0.09656603634357452,-1.0359084606170654,1.4937314987182617,-0.9930083155632019,0.8056396245956421,-0.8060031533241272,0.12851423025131226,-0.8712588548660278,-0.8415368795394897,0.3857283592224121,-1.203172206878662,0,1,0,1
-0.8484253287315369,1.620766520500183,0.19917114078998566,0.42710044980049133,-0.560382604598999,0.8131054639816284,0.6876764893531799,0.39445042610168457,-2.4033055305480957,-0.9507923722267151,0.7802589535713196,1.0950887203216553,-0.9243370890617371,-0.2922228276729584,0,3,0,1
-1.0211704969406128,-0.04061908274888992,0.3037550449371338,1.2748538255691528,0.9527159333229065,1.9434374570846558,0.44439059495925903,0.8211124539375305,0.06622328609228134,-0.5321659445762634,0.2308635115623474,0.41759249567985535,-0.805122435092926,-2.125601053237915,0,3,0,0
0.32644200325012207,-1.3535231351852417,0.4175093472003937,-0.4693209230899811,-1.7517367601394653,0.28299686312675476,0.2525630295276642,0.30893534421920776,-0.12148235738277435,0.9940556287765503,0.029507918283343315,1.0257747173309326,-2.1161324977874756,0.3246956765651703,1,2,0,1
-0.1209685206413269,1.4742966890335083,1.3729405403137207,1.592647910118103,-0.8274267911911011,2.0018868446350098,-0.4290960133075714,0.19509106874465942,-0.8280882239341736,-0.80875563621521,0.10369163006544113,1.165568232536316,0.5521947145462036,-1.5222254991531372,0,2,0,1
1.6763907670974731,-1.0146291255950928,-1.64895498752594,0.8417428731918335,1.2039742469787598,0.10011093318462372,-0.3568236529827118,1.1192351579666138,0.9402940273284912,-0.15159064531326294,-1.150063395500183,-1.0374674797058105,-0.8139516115188599,-0.8431107997894287,1,1,0,1
-0.019515246152877808,0.18755653500556946,-0.3795817792415619,-0.2952997386455536,-0.1721048504114151,0.4689979553222656,-0.9248089790344238,0.19636593759059906,-0.3966187834739685,1.5946522951126099,-1.408177375793457,-0.24502846598625183,-0.9873585104942322,0.24186812341213226,1,3,0,1
1.2526545524597168,-0.16806279122829437,-0.2296174317598343,-0.47948575019836426,-0.024348225444555283,-0.09912332147359848,0.6703229546546936,0.17233723402023315,-1.9604411125183105,-1.9366012811660767,-0.8229160904884338,-0.5790891647338867,-1.248239517211914,-1.022919774055481,1,3,0,0
-1.0385868549346924,-0.5442005395889282,-0.9022620916366577,0.9015944004058838,-0.6626140475273132,-0.29741084575653076,-0.6735069155693054,-0.7353332042694092,0.015938634052872658,0.12870043516159058,-1.0940711498260498,0.45364779233932495,-1.1030935049057007,-0.297366201877594,1,3,0,1
0.06050701439380646,2.339021682739258,-0.9792404174804688,-0.9631468057632446,-1.6541340351104736,1.071964979171753,-0.8193607330322266,-0.1576784998178482,0.5506110191345215,-0.2648991644382477,-1.7292808294296265,-1.1989089250564575,-0.8416289687156677,-0.5155426263809204,0,3,0,1
-1.6689119338989258,0.40038537979125977,-0.9781592488288879,-0.30099397897720337,0.6823328733444214,-1.3744310140609741,0.9722543358802795,-0.4329036474227905,0.08217388391494751,0.0377245731651783,1.7685812711715698,-0.8416408896446228,1.2516705989837646,0.2861274480819702,1,1,0,1
0.1376844346523285,0.41809168457984924,1.128260850906372,-1.3204985857009888,-0.6884100437164307,-0.5947226881980896,1.853852391242981,-1.5587809085845947,0.3657529652118683,-0.01772325113415718,1.1446737051010132,-0.2627559006214142,0.2639460563659668,1.1175421476364136,1,1,0,1
-1.5954391956329346,-1.1992721557617188,-1.0586811304092407,0.6362496018409729,-0.8431283235549927,-1.311432123184204,1.3755093812942505,0.5935559868812561,1.4638965129852295,1.6256649494171143,0.20778723061084747,-0.559421956539154,0.7364004254341125,0.8964255452156067,1,1,1,1
0.04097459465265274,-1.7256650924682617,0.5770894885063171,-0.33262160420417786,0.0122216222807765,-1.0418081283569336,2.2013683319091797,0.9285582304000854,-0.8085960149765015,-0.7201665043830872,-0.8769440054893494,-1.7960799932479858,-0.1484307497739792,-0.3319372534751892,1,0,1,0
-1.2109524011611938,-1.6944338083267212,0.4460238218307495,-1.206554651260376,0.41148459911346436,-1.244463324546814,1.0776687860488892,0.1647288203239441,0.36871474981307983,0.8131058812141418,1.6569762229919434,0.6222906708717346,-0.8389755487442017,0.412436842918396,1,1,0,0
1.3228248357772827,1.4540448188781738,-1.6835694313049316,1.2574630975723267,-1.7282167673110962,0.8832259774208069,-1.0671855211257935,-0.2061261236667633,-0.7629175782203674,-0.8269293308258057,-0.8393114805221558,-0.4033995270729065,-0.4188784658908844,0.31697002053260803,0,3,0,0
0.10985834151506424,-0.4749017655849457,0.39768707752227783,0.5795053839683533,0.2648358643054962,1.0342509746551514,-0.29751765727996826,0.14823588728904724,0.1380871683359146,-1.5751075744628906,-0.13330121338367462,-0.7410836219787598,0.5642061829566956,-0.170722097158432,0,2,1,0
